Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
29.166,9.81279,29.166,0.00953628,29.166,0.0125997,29.166,0.010743
29.168,9.64594,29.168,0.00955386,29.168,0.0125949,29.168,0.0107005
29.17,9.42756,29.17,0.00962857,29.17,0.0125462,29.17,0.0106141
29.172,9.1588,29.172,0.00965054,29.172,0.0125121,29.172,0.01058
29.174,8.84109,29.174,0.00966592,29.174,0.0124536,29.174,0.0105215
29.176,8.47612,29.176,0.00967691,29.176,0.0123903,29.176,0.0104771
29.178,8.06584,29.178,0.0096857,29.178,0.0122978,29.178,0.0104034
29.18,7.61241,29.18,0.00972305,29.18,0.0119763,29.18,0.0101668
29.182,7.11826,29.182,0.00973404,29.182,0.011874,29.182,0.0101022
29.184,6.58603,29.184,0.00973843,29.184,0.0117669,29.184,0.0100421
29.186,6.01854,29.186,0.00974063,29.186,0.0116305,29.186,0.0099529
29.188,5.41883,29.188,0.00974283,29.188,0.0113091,29.188,0.00970685
29.19,4.7901,29.19,0.00974503,29.19,0.0111386,29.19,0.00958351
29.192,4.13571,29.192,0.00974503,29.192,0.010973,29.192,0.00946504
29.194,3.45915,29.194,0.00974722,29.194,0.0108123,29.194,0.00936087
29.196,2.76403,29.196,0.00974722,29.196,0.0106613,29.196,0.00926644
29.198,2.05408,29.198,0.00974722,29.198,0.010296,29.198,0.00901425
29.2,1.33308,29.2,0.00974722,29.2,0.00990152,29.2,0.00874227
29.202,0.604903,29.202,0.00974722,29.202,0.00970671,29.202,0.00860401
29.204,-0.126563,29.204,0.00974722,29.204,0.00952163,29.204,0.0084849
29.206,-0.857401,29.206,0.00974722,29.206,0.00932195,29.206,0.00836062
29.208,-1.5837,29.208,0.00974722,29.208,0.00914661,29.208,0.00826068
29.21,-2.30156,29.21,0.00974503,29.21,0.00896154,29.21,0.00816985
29.212,-3.00714,29.212,0.00974503,29.212,0.00859139,29.212,0.00804475
29.214,-3.69666,29.214,0.00974503,29.214,0.00840631,29.214,0.00801989
29.216,-4.36643,29.216,0.00974283,29.216,0.00823098,29.216,0.00802363
29.218,-5.01284,29.218,0.00974063,29.218,0.00806538,29.218,0.00807481
29.22,-5.63243,29.22,0.00973843,29.22,0.00790953,29.22,0.008164
29.222,-6.22187,29.222,0.00972525,29.222,0.00761244,29.222,0.00840412
29.224,-6.778,29.224,0.00969229,29.224,0.00699876,29.224,0.00807319
29.226,-7.29783,29.226,0.0096835,29.226,0.00678447,29.226,0.00791544
29.228,-7.77856,29.228,0.00967691,29.228,0.00659452,29.228,0.0078386
29.23,-8.21761,29.23,0.00967251,29.23,0.00642406,29.23,0.00781893
29.232,-8.61262,29.232,0.00965274,29.232,0.00611722,29.232,0.00776656
29.234,-8.96146,29.234,0.00963956,29.234,0.00596137,29.234,0.00769553
29.236,-9.26224,29.236,0.00961758,29.236,0.00582013,29.236,0.00764854
29.238,-9.51334,29.238,0.00959341,29.238,0.00568863,29.238,0.00763014
29.24,-9.71341,29.24,0.00956265,29.24,0.00554739,29.24,0.00758314
29.242,-9.86136,29.242,0.00948794,29.242,0.00532822,29.242,0.00749592
29.244,-9.95639,29.244,0.00939785,29.244,0.00518211,29.244,0.00749118
29.246,-9.99797,29.246,0.00935391,29.246,0.00514801,29.246,0.00751364
29.248,-9.98588,29.248,0.00931655,29.248,0.00511392,29.248,0.00752667
29.25,-9.92016,29.25,0.00928799,29.25,0.00508957,29.25,0.00752117
29.252,-9.80116,29.252,0.00926162,29.252,0.00507496,29.252,0.0075254
29.254,-9.62951,29.254,0.00914516,29.254,0.00511392,29.254,0.00756437
29.256,-9.40611,29.256,0.00909243,29.256,0.00515775,29.256,0.0076082
29.258,-9.13216,29.258,0.00904189,29.258,0.00522594,29.258,0.00766696
29.26,-8.80913,29.26,0.00900014,29.26,0.00528438,29.26,0.00770656
29.262,-8.43873,29.262,0.00895839,29.262,0.0053477,29.262,0.0077416
29.264,-8.02294,29.264,0.00880678,29.264,0.00559609,29.264,0.00790517
29.266,-7.564,29.266,0.00875185,29.266,0.00570324,29.266,0.00798404
29.268,-7.06437,29.268,0.00870131,29.268,0.00580552,29.268,0.00804862
29.27,-6.52671,29.27,0.00866176,29.27,0.00592241,29.27,0.00813723
29.272,-5.95392,29.272,0.00858046,29.272,0.00617567,29.272,0.00833395
29.274,-5.34906,29.274,0.00853871,29.274,0.00628282,29.274,0.0084034
29.276,-4.71539,29.276,0.00848817,29.276,0.00639484,29.276,0.00847772
29.278,-4.05631,29.278,0.00843543,29.278,0.00651172,29.278,0.00854748
29.28,-3.37536,29.28,0.00837391,29.28,0.00663836,29.28,0.00863641
29.282,-2.6762,29.282,0.0082157,29.282,0.00695006,29.282,0.00888214
29.284,-1.96259,29.284,0.00802234,29.284,0.00721793,29.284,0.00907462
29.286,-1.23837,29.286,0.00792346,29.286,0.00733482,29.286,0.00915381
29.288,-0.507431,29.288,0.00784876,29.288,0.00746145,29.288,0.00922389
29.29,0.226288,29.29,0.00780042,29.29,0.00760269,29.29,0.00931801
29.292,0.958839,29.292,0.00776306,29.292,0.00774394,29.292,0.0094027
29.294,1.68627,29.294,0.00762463,29.294,0.0081287,29.294,0.00953299
29.296,2.40467,29.296,0.0075653,29.296,0.00823098,29.296,0.0095316
29.298,3.11017,29.298,0.00750158,29.298,0.00832351,29.298,0.00951104
29.3,3.79895,29.3,0.00743566,29.3,0.00841605,29.3,0.00945278
29.302,4.46731,29.302,0.00727526,29.302,0.00858652,29.302,0.00924625
29.304,5.11164,29.304,0.00718517,29.304,0.00865957,29.304,0.00910254
29.306,5.72846,29.306,0.00708849,29.306,0.00874237,29.306,0.00898741
29.308,6.31444,29.308,0.0070006,29.308,0.00884465,29.308,0.00895774
29.31,6.86641,29.31,0.0069149,29.31,0.0089518,29.31,0.00900834
29.312,7.3814,29.312,0.00672813,29.312,0.00919044,29.312,0.00914332
29.314,7.85661,29.314,0.00652378,29.314,0.00937552,29.314,0.00911163
29.316,8.28947,29.316,0.0064271,29.316,0.00944858,29.316,0.00909986
29.318,8.67765,29.318,0.0063502,29.318,0.00952163,29.318,0.00908809
29.32,9.01904,29.32,0.00630186,29.32,0.00958982,29.32,0.0090526
29.322,9.31178,29.322,0.00625352,29.322,0.00966287,29.322,0.00903141
29.324,9.5543,29.324,0.00603818,29.324,0.00984795,29.324,0.00893374
29.326,9.74526,29.326,0.0059371,29.326,0.00986256,29.326,0.00884468
29.328,9.88362,29.328,0.00582724,29.328,0.00984795,29.328,0.00873582
29.33,9.96864,29.33,0.00573276,29.33,0.00984795,29.33,0.008651
29.332,9.99984,29.332,0.00564047,29.332,0.00982847,29.332,0.00854669
29.334,9.97703,29.334,0.00534603,29.334,0.00968723,29.334,0.00819811
29.336,9.90034,29.336,0.00524056,29.336,0.0096093,29.336,0.00806363
29.338,9.77017,29.338,0.00514827,29.338,0.00949728,29.338,0.00790449
29.34,9.58721,29.34,0.00508235,29.34,0.00937065,29.34,0.00774016
29.342,9.35243,29.342,0.00502523,29.342,0.0092635,29.342,0.00761416
29.344,9.0671,29.344,0.00478792,29.344,0.00880081,29.344,0.00714205
29.346,8.73274,29.346,0.00468245,29.346,0.0085719,29.346,0.00692256
29.348,8.35116,29.348,0.00457917,29.348,0.00833812,29.348,0.00669821
29.35,7.92441,29.35,0.00448908,29.35,0.00811896,29.35,0.00650732
29.352,7.45478,29.352,0.00431769,29.352,0.00764166,29.352,0.00609599
29.354,6.94481,29.354,0.00422541,29.354,0.00739814,29.354,0.00589017
29.356,6.39725,29.356,0.00412653,29.356,0.00711565,29.356,0.00563596
29.358,5.81505,29.358,0.00402985,29.358,0.00684778,29.358,0.00540579
29.36,5.20135,29.36,0.00392438,29.36,0.00655556,29.36,0.00516069
29.362,4.55947,29.362,0.0036585,29.362,0.00598572,29.362,0.00469452
29.364,3.89288,29.364,0.00335308,29.364,0.00536231,29.364,0.00417479
29.366,3.20517,29.366,0.00319707,29.366,0.00504573,29.366,0.00391476
29.368,2.50007,29.368,0.00308061,29.368,0.00466584,29.368,0.00359142
29.37,1.78139,29.37,0.0030081,29.37,0.00434927,29.37,0.00333139
29.372,1.05301,29.372,0.00295757,29.372,0.00403269,29.372,0.00308079
29.374,0.31889,29.374,0.00275761,29.374,0.00314141,29.374,0.00240627
29.376,-0.41701,29.376,0.00266752,29.376,0.00281022,29.376,0.00214106
29.378,-1.1507,29.378,0.00257304,29.378,0.00247416,29.378,0.00187098
29.38,-1.87821,29.38,0.00247416,29.38,0.0020894,29.38,0.00157104
29.382,-2.59559,29.382,0.00236869,29.382,0.00176308,29.382,0.00132954
29.384,-3.29895,29.384,0.00194901,29.384,0.000881542,29.384,0.000834418
29.386,-3.98448,29.386,0.0017864,29.386,0.000594189,29.386,0.000726136
29.388,-4.64847,29.388,0.00164358,29.388,0.000326317,29.388,0.00064676
29.39,-5.2873,29.39,0.0015469,29.39,9.74E-06,29.39,0.000546954
29.392,-5.89751,29.392,0.00141286,29.392,-0.00049191,29.392,0.00043172
29.394,-6.47579,29.394,0.00136672,29.394,-0.000784134,29.394,0.000214894
29.396,-7.01898,29.396,0.00132277,29.396,-0.00106175,29.396,-4.39E-05
29.398,-7.52415,29.398,0.00127004,29.398,-0.00135884,29.398,-0.000331538
29.4,-7.98854,29.4,0.00119094,29.4,-0.00171925,29.4,-0.000635399
29.402,-8.40962,29.402,0.000929458,29.402,-0.00226961,29.402,-0.000997258
29.404,-8.78511,29.404,0.00054493,29.404,-0.00275178,29.404,-0.00137576
29.406,-9.11294,29.406,0.000323003,29.406,-0.00302939,29.406,-0.00159682
29.408,-9.39135,29.408,0.000140627,29.408,-0.00326804,29.408,-0.00176007
29.41,-9.6188,29.41,1.76E-05,29.41,-0.00346285,29.41,-0.00189834
29.412,-9.79405,29.412,-7.25E-05,29.412,-0.00369176,29.412,-0.00208012
29.414,-9.91613,29.414,-0.000224125,29.414,-0.00423725,29.414,-0.00247481
29.416,-9.98438,29.416,-0.00025269,29.416,-0.00441745,29.416,-0.00260789
29.418,-9.99841,29.418,-0.000285649,29.418,-0.00457818,29.418,-0.00274034
29.42,-9.95814,29.42,-0.000329595,29.42,-0.00470968,29.42,-0.00284357
29.422,-9.86377,29.422,-0.000406501,29.422,-0.00479734,29.422,-0.00290296
29.424,-9.71581,29.424,-0.00085475,29.424,-0.00512853,29.424,-0.00324357
29.426,-9.51505,29.426,-0.00106789,29.426,-0.00520159,29.426,-0.00331663
29.428,-9.26256,29.428,-0.00128542,29.428,-0.00525029,29.428,-0.00336533
29.43,-8.95972,29.43,-0.00143703,29.43,-0.00528925,29.43,-0.00342314
29.432,-8.60815,29.432,-0.00164358,29.432,-0.00527951,29.432,-0.00346053
29.434,-8.20976,29.434,-0.00169412,29.434,-0.00527464,29.434,-0.00347451
29.436,-7.76671,29.436,-0.00171829,29.436,-0.00524542,29.436,-0.00348298
29.438,-7.28139,29.438,-0.00172708,29.438,-0.00525516,29.438,-0.00353042
29.44,-6.75644,29.44,-0.00175345,29.44,-0.00525516,29.44,-0.00356812
29.442,-6.19471,29.442,-0.00192264,29.442,-0.00516749,29.442,-0.00354643
29.444,-5.59923,29.444,-0.00225004,29.444,-0.00497755,29.444,-0.00343188
29.446,-4.97325,29.446,-0.00245438,29.446,-0.00492397,29.446,-0.00343486
29.448,-4.32017,29.448,-0.00263896,29.448,-0.00485092,29.448,-0.0034372
29.45,-3.64353,29.45,-0.00277739,29.45,-0.00476812,29.45,-0.00342038
29.452,-2.94702,29.452,-0.00288505,29.452,-0.00470481,29.452,-0.00341361
29.454,-2.23442,29.454,-0.00313115,29.454,-0.00423725,29.454,-0.00309685
29.456,-1.5096,29.456,-0.00318828,29.456,-0.00408627,29.456,-0.00299299
29.458,-0.776518,29.458,-0.00322564,29.458,-0.0039986,29.458,-0.0029713
29.46,-0.0391567,29.46,-0.00324541,29.46,-0.00395476,29.46,-0.00299344
29.462,0.698467,29.462,-0.00327398,29.462,-0.00385736,29.462,-0.00299028
29.464,1.43234,29.464,-0.00356842,29.464,-0.00342876,29.464,-0.00288212
29.466,2.15845,29.466,-0.00372662,29.466,-0.00329726,29.466,-0.00288257
29.468,2.87285,29.468,-0.00388263,29.468,-0.00315115,29.468,-0.0028684
29.47,3.57164,29.47,-0.00401007,29.47,-0.003044,29.47,-0.00292148
29.472,4.25102,29.472,-0.00420563,29.472,-0.00287841,29.472,-0.00317058
29.474,4.90726,29.474,-0.00428254,29.474,-0.00279074,29.474,-0.00331853
29.476,5.5368,29.476,-0.00435285,29.476,-0.00269333,29.476,-0.00346616
29.478,6.13619,29.478,-0.00441438,29.478,-0.00252774,29.478,-0.00347964
29.48,6.70216,29.48,-0.00448249,29.48,-0.00239137,29.48,-0.00344694
29.482,7.23161,29.482,-0.00466047,29.482,-0.00209914,29.482,-0.00324897
29.484,7.72165,29.484,-0.00484285,29.484,-0.00191894,29.484,-0.00330438
29.486,8.1696,29.486,-0.00493733,29.486,-0.00179718,29.486,-0.0032863
29.488,8.57301,29.488,-0.00502523,29.488,-0.00168516,29.488,-0.00324025
29.49,8.92966,29.49,-0.00510213,29.49,-0.00155366,29.49,-0.00318415
29.492,9.2376,29.492,-0.00518563,29.492,-0.00145138,29.492,-0.00315727
29.494,9.49514,29.494,-0.00550643,29.494,-0.00129553,29.494,-0.00318991
29.496,9.70086,29.496,-0.00560751,29.496,-0.00129066,29.496,-0.00323216
29.498,9.85364,29.498,-0.00568881,29.498,-0.00125656,29.498,-0.00323577
29.5,9.95261,29.5,-0.00573935,29.5,-0.00125169,29.5,-0.00324975
29.502,9.99725,29.502,-0.00584262,29.502,-0.00130527,29.502,-0.00334102
29.504,9.98728,29.504,-0.00590634,29.504,-0.0013491,29.504,-0.00338486
29.506,9.92275,29.506,-0.00597885,29.506,-0.00139293,29.506,-0.00341927
29.508,9.80401,29.508,-0.00604258,29.508,-0.00145625,29.508,-0.00346373
29.51,9.63169,29.51,-0.0061041,29.51,-0.00155853,29.51,-0.00353774
29.512,9.40672,29.512,-0.00627109,29.512,-0.00175821,29.512,-0.0036903
29.514,9.13032,29.514,-0.00649742,29.514,-0.00199686,29.514,-0.00386297
29.516,8.804,29.516,-0.00661168,29.516,-0.00213811,29.516,-0.00396652
29.518,8.42952,29.518,-0.00670616,29.518,-0.00228909,29.518,-0.00408922
29.52,8.00893,29.52,-0.00677867,29.52,-0.00245468,29.52,-0.00420769
29.522,7.54452,29.522,-0.00684459,29.522,-0.00262515,29.522,-0.00433103
29.524,7.03881,29.524,-0.0070797,29.524,-0.00316576,29.524,-0.00473028
29.526,6.49456,29.526,-0.00715001,29.526,-0.00336058,29.526,-0.00487797
29.528,5.91475,29.528,-0.00720714,29.528,-0.00355052,29.528,-0.00502079
29.53,5.30254,29.53,-0.00724889,29.53,-0.00375021,29.53,-0.00517335
29.532,4.66128,29.532,-0.00735436,29.532,-0.00419828,29.532,-0.00551776
29.534,3.99446,29.534,-0.00742468,29.534,-0.00441745,29.534,-0.00569923
29.536,3.30573,29.536,-0.00750598,29.536,-0.00464636,29.536,-0.00587159
29.538,2.59886,29.538,-0.00757629,29.538,-0.00486553,29.538,-0.00604363
29.54,1.87771,29.54,-0.00764221,29.54,-0.00511392,29.54,-0.00623547
29.542,1.14624,29.542,-0.00780701,29.542,-0.0056107,29.542,-0.00661915
29.544,0.408436,29.544,-0.00800257,29.544,-0.00611722,29.544,-0.007022
29.546,-0.331652,29.546,-0.00809485,29.546,-0.00636561,29.546,-0.00722327
29.548,-1.06997,29.548,-0.00816736,29.548,-0.00663836,29.548,-0.00743946
29.55,-1.80248,29.55,-0.00821351,29.55,-0.006877,29.55,-0.00761214
29.552,-2.52516,29.552,-0.00825086,29.552,-0.00713514,29.552,-0.00778545
29.554,-3.23405,29.554,-0.00829261,29.554,-0.00739327,29.554,-0.00793048
29.556,-3.92526,29.556,-0.00841126,29.556,-0.00787544,29.556,-0.00811106
29.558,-4.595,29.558,-0.00848817,29.558,-0.00808973,29.558,-0.00813686
29.56,-5.23959,29.56,-0.00856947,29.56,-0.00831377,29.56,-0.0081347
29.562,-5.8555,29.562,-0.00863539,29.562,-0.00854755,29.562,-0.00809516
29.564,-6.43934,29.564,-0.00869472,29.564,-0.00876672,29.564,-0.00803159
29.566,-6.9879,29.566,-0.00879799,29.566,-0.00926837,29.566,-0.0080997
29.568,-7.49817,29.568,-0.00896279,29.568,-0.0101256,29.568,-0.00876839
29.57,-7.96733,29.57,-0.00901332,29.57,-0.0103837,29.57,-0.008904
29.572,-8.39282,29.572,-0.00904848,29.572,-0.0106272,29.572,-0.0089873
29.574,-8.77227,29.574,-0.00906606,29.574,-0.010861,29.574,-0.00907028
29.576,-9.10361,29.576,-0.00909682,29.576,-0.0113334,29.576,-0.00933536
29.578,-9.385,29.578,-0.0091166,29.578,-0.0115526,29.578,-0.00945086
29.58,-9.61489,29.58,-0.00914736,29.58,-0.011762,29.58,-0.00955661
29.582,-9.79201,29.582,-0.00918471,29.582,-0.0119714,29.582,-0.00967179
29.584,-9.91537,29.584,-0.00922866,29.584,-0.0121565,29.584,-0.00980032
29.586,-9.98429,29.586,-0.00934072,29.586,-0.0124634,29.586,-0.00999406
29.588,-9.99837,29.588,-0.00945938,29.588,-0.0126874,29.588,-0.0101333
29.59,-9.95753,29.59,-0.00950991,29.59,-0.0127751,29.59,-0.0102209
29.592,-9.86198,29.592,-0.00954507,29.592,-0.0128579,29.592,-0.0103037
29.594,-9.71223,29.594,-0.00956265,29.594,-0.0129163,29.594,-0.0103622
29.596,-9.5091,29.596,-0.00956924,29.596,-0.0129407,29.596,-0.0104148
29.598,-9.2537,29.598,-0.00959121,29.598,-0.0129504,29.598,-0.0105188
29.6,-8.94741,29.6,-0.00961978,29.6,-0.0128871,29.6,-0.0105403
29.602,-8.59191,29.602,-0.00963736,29.602,-0.0128579,29.602,-0.0105865
29.604,-8.18915,29.604,-0.00965494,29.604,-0.0128189,29.604,-0.0106323
29.606,-7.74133,29.606,-0.00967251,29.606,-0.0127604,29.606,-0.0106587
29.608,-7.2509,29.608,-0.0096879,29.608,-0.0126728,29.608,-0.0106559
29.61,-6.72056,29.61,-0.00974063,29.61,-0.0122831,29.61,-0.0105678
29.612,-6.1532,29.612,-0.00975821,29.612,-0.0121614,29.612,-0.0105403
29.614,-5.55196,29.614,-0.00977139,29.614,-0.0120494,29.614,-0.010532
29.616,-4.92013,29.616,-0.00977579,29.616,-0.0119227,29.616,-0.010509
29.618,-4.26117,29.618,-0.00977579,29.618,-0.0117961,29.618,-0.0104955
29.62,-3.57872,29.62,-0.00977799,29.62,-0.0112945,29.62,-0.0102954
29.622,-2.87652,29.622,-0.00977799,29.622,-0.0111094,29.622,-0.010214
29.624,-2.15844,29.624,-0.00978018,29.624,-0.0109292,29.624,-0.0101281
29.626,-1.42843,29.626,-0.00978238,29.626,-0.0107636,29.626,-0.0100756
29.628,-0.690498,29.628,-0.00978458,29.628,-0.0104178,29.628,-0.00994655
29.63,0.0512831,29.63,-0.00978458,29.63,-0.0102425,29.63,-0.00989373
29.632,0.792831,29.632,-0.00978458,29.632,-0.0100476,29.632,-0.00981202
29.634,1.53006,29.634,-0.00978458,29.634,-0.00984795,29.634,-0.00973485
29.636,2.25891,29.636,-0.00978458,29.636,-0.00968236,29.636,-0.00969178
29.638,2.97535,29.638,-0.00978238,29.638,-0.00932682,29.638,-0.00966611
29.64,3.67545,29.64,-0.00977579,29.64,-0.00901998,29.64,-0.00978339
29.642,4.35533,29.642,-0.00977359,29.642,-0.00887387,29.642,-0.00988232
29.644,5.01125,29.644,-0.0097692,29.644,-0.00874237,29.644,-0.0100053
29.646,5.63958,29.646,-0.0097626,29.646,-0.00858164,29.646,-0.0100802
29.648,6.23685,29.648,-0.00975162,29.648,-0.00841118,29.648,-0.0100605
29.65,6.79976,29.65,-0.00973843,29.65,-0.00822124,29.65,-0.00992712
29.652,7.32521,29.652,-0.00970108,29.652,-0.00782673,29.652,-0.00962687
29.654,7.81028,29.654,-0.0096813,29.654,-0.00767088,29.654,-0.00957469
29.656,8.25229,29.656,-0.00966373,29.656,-0.00749555,29.656,-0.00951245
29.658,8.64879,29.658,-0.00964834,29.658,-0.00733482,29.658,-0.0094177
29.66,8.99759,29.66,-0.00963077,29.66,-0.00715462,29.66,-0.00929405
29.662,9.29674,29.662,-0.00958462,29.662,-0.00684291,29.662,-0.00914256
29.664,9.5446,29.664,-0.0095209,29.664,-0.00655069,29.664,-0.00895401
29.666,9.73978,29.666,-0.00948574,29.666,-0.0064338,29.666,-0.00889367
29.668,9.88119,29.668,-0.00945059,29.668,-0.00632178,29.668,-0.0088382
29.67,9.96804,29.67,-0.00942202,29.67,-0.00621463,29.67,-0.00875933
29.672,9.99984,29.672,-0.00939126,29.672,-0.00611722,29.672,-0.00868077
29.674,9.97641,29.674,-0.00931655,29.674,-0.00593215,29.674,-0.00853339
29.676,9.89785,29.676,-0.00922646,29.676,-0.00581526,29.676,-0.00842593
29.678,9.76461,29.678,-0.00918032,29.678,-0.00577142,29.678,-0.00837267
29.68,9.57739,29.68,-0.00913857,29.68,-0.00573246,29.68,-0.00831486
29.682,9.33723,29.682,-0.00910781,29.682,-0.00570811,29.682,-0.00827165
29.684,9.04544,29.684,-0.00907265,29.684,-0.0056935,29.684,-0.00822877
29.686,8.70362,29.686,-0.00894301,29.686,-0.00569837,29.686,-0.00814882
29.688,8.31366,29.688,-0.00889247,29.688,-0.00570811,29.688,-0.00812086
29.69,7.8777,29.69,-0.00884413,29.69,-0.00572759,29.69,-0.00809322
29.692,7.39814,29.692,-0.00880238,29.692,-0.00575681,29.692,-0.00808474
29.694,6.87763,29.694,-0.00871889,29.694,-0.005825,29.694,-0.00804925
29.696,6.31904,29.696,-0.00867274,29.696,-0.00586883,29.696,-0.00804596
29.698,5.72546,29.698,-0.0086244,29.698,-0.00591754,29.698,-0.00804754
29.7,5.10015,29.7,-0.00857386,29.7,-0.00598085,29.7,-0.00806373
29.702,4.44657,29.702,-0.00851893,29.702,-0.00604417,29.702,-0.0080705
29.704,3.76834,29.704,-0.0083783,29.704,-0.00617567,29.704,-0.0080889
29.706,3.0692,29.706,-0.00820472,29.706,-0.00632665,29.706,-0.00810794
29.708,2.35303,29.708,-0.00811902,29.708,-0.00640458,29.708,-0.00811989
29.71,1.62378,29.71,-0.00805091,29.71,-0.00648737,29.71,-0.00813671
29.712,0.88549,29.712,-0.00800696,29.712,-0.00657017,29.712,-0.00815354
29.714,0.142246,29.714,-0.007974,29.714,-0.00665297,29.714,-0.00816093
29.716,-0.601835,29.716,-0.00783997,29.716,-0.0069111,29.716,-0.00815517
29.718,-1.34263,29.718,-0.00777844,29.718,-0.00699876,29.718,-0.00814859
29.72,-2.07604,29.72,-0.00771033,29.72,-0.0070913,29.72,-0.00813746
29.722,-2.79799,29.722,-0.0076488,29.722,-0.00718871,29.722,-0.00812177
29.724,-3.50448,29.724,-0.00758728,29.724,-0.00726664,29.724,-0.00806774
29.726,-4.19159,29.726,-0.00739391,29.726,-0.00744684,29.726,-0.00766361
29.728,-4.85551,29.728,-0.0073214,29.728,-0.00750529,29.728,-0.00747701
29.73,-5.49255,29.73,-0.00725329,29.73,-0.00757347,29.73,-0.00727188
29.732,-6.09918,29.732,-0.00719616,29.732,-0.00764166,29.732,-0.00705732
29.734,-6.67202,29.734,-0.00707311,29.734,-0.00782186,29.734,-0.00686996
29.736,-7.20789,29.736,-0.0069984,29.736,-0.00794362,29.736,-0.00691632
29.738,-7.70382,29.738,-0.0069193,29.738,-0.00807025,29.738,-0.00695813
29.74,-8.15703,29.74,-0.00684459,29.74,-0.00816766,29.74,-0.00693301
29.742,-8.56501,29.742,-0.00677208,29.742,-0.00825046,29.742,-0.00683674
29.744,-8.92549,29.744,-0.00660728,29.744,-0.00839657,29.744,-0.00665298
29.746,-9.23645,29.746,-0.00641392,29.746,-0.00855729,29.746,-0.00656866
29.748,-9.49616,29.748,-0.00631284,29.748,-0.00861574,29.748,-0.00648573
29.75,-9.70317,29.75,-0.00623154,29.75,-0.00867418,29.75,-0.00641223
29.752,-9.85631,29.752,-0.00616562,29.752,-0.00872289,29.752,-0.00634784
29.754,-9.95473,29.754,-0.0061063,29.754,-0.00874237,29.754,-0.0062825
29.756,-9.99787,29.756,-0.005858,29.756,-0.00871315,29.756,-0.0059988
29.758,-9.98547,29.758,-0.00576132,29.758,-0.00867418,29.758,-0.00590329
29.76,-9.91761,29.76,-0.00568222,29.76,-0.00861087,29.76,-0.00580228
29.762,-9.79463,29.762,-0.00562069,29.762,-0.00854268,29.762,-0.00570582
29.764,-9.61721,29.764,-0.00547347,29.764,-0.00833325,29.764,-0.00547754
29.766,-9.38634,29.766,-0.00537679,29.766,-0.00824072,29.766,-0.00540385
