Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
24.174,-3.62895,24.174,-0.00135134,24.174,0.000774394,24.174,0.000915766
24.176,-3.76841,24.176,-0.00217313,24.176,0.000448077,24.176,0.0015979
24.178,-3.90704,24.178,-0.00237968,24.178,0.000321446,24.178,0.00181999
24.18,-4.0448,24.18,-0.00250932,24.18,0.000233779,24.18,0.00208104
24.182,-4.18166,24.182,-0.00257084,24.182,0.000112019,24.182,0.002308
24.184,-4.31759,24.184,-0.00278618,24.184,-2.92E-05,24.184,0.00279822
24.186,-4.45256,24.186,-0.00296636,24.186,-0.000107149,24.186,0.00301246
24.188,-4.58653,24.188,-0.00315313,24.188,-0.000170464,24.188,0.00322246
24.19,-4.71948,24.19,-0.00334649,24.19,-0.000389632,24.19,0.00325777
24.192,-4.85137,24.192,-0.00355743,24.192,-0.000526003,24.192,0.00334759
24.194,-4.98218,24.194,-0.00405841,24.194,-0.000667245,24.194,0.00359276
24.196,-5.11188,24.196,-0.00456819,24.196,-0.000832838,24.196,0.00369107
24.198,-5.24043,24.198,-0.00476155,24.198,-0.000866931,24.198,0.0037418
24.2,-5.36781,24.2,-0.00484724,24.2,-0.000901024,24.2,0.0037831
24.202,-5.49399,24.202,-0.00483186,24.202,-0.000964339,24.202,0.00379518
24.204,-5.61894,24.204,-0.00474397,24.204,-0.000930246,24.204,0.00386698
24.206,-5.74263,24.206,-0.00460994,24.206,-0.000862061,24.206,0.00394459
24.208,-5.86503,24.208,-0.0042298,24.208,-0.000818227,24.208,0.00396015
24.21,-5.98612,24.21,-0.00397711,24.21,-0.000754912,24.21,0.00396691
24.212,-6.10587,24.212,-0.00369146,24.212,-0.000779264,24.212,0.00386716
24.214,-6.22424,24.214,-0.0034168,24.214,-0.000798746,24.214,0.00376286
24.216,-6.34122,24.216,-0.00312676,24.216,-0.000754912,24.216,0.00371244
24.218,-6.45677,24.218,-0.00247416,24.218,-0.000696467,24.218,0.00352584
24.22,-6.57087,24.22,-0.00142825,24.22,-0.000496781,24.22,0.00325429
24.222,-6.68349,24.222,-0.00110524,24.222,-0.000496781,24.222,0.00304694
24.224,-6.79462,24.224,-0.00087892,24.224,-0.00048217,24.224,0.00286363
24.226,-6.90421,24.226,-0.000733898,24.226,-0.000399373,24.226,0.00273909
24.228,-7.01225,24.228,-0.000443855,24.228,-0.000413984,24.228,0.00228151
24.23,-7.11871,24.23,-0.000239506,24.23,-0.000340928,24.23,0.00213779
24.232,-7.22357,24.232,-2.20E-06,24.232,-0.000306835,24.232,0.00194569
24.234,-7.32681,24.234,0.000230717,24.234,-0.000267872,24.234,0.00173019
24.236,-7.42839,24.236,0.000514168,24.236,-0.000160723,24.236,0.00160171
24.238,-7.5283,24.238,0.00128542,24.238,8.28E-05,24.238,0.00144939
24.24,-7.62651,24.24,0.00223026,24.24,0.000228909,24.24,0.00120909
24.242,-7.723,24.242,0.00270707,24.242,0.00036528,24.242,0.00117581
24.244,-7.81775,24.244,0.00309819,24.244,0.000506522,24.244,0.00117568
24.246,-7.91073,24.246,0.00340142,24.246,0.000569837,24.246,0.00109763
24.248,-8.00193,24.248,0.00363653,24.248,0.0006088,24.248,0.000995217
24.25,-8.09132,24.25,0.00417487,24.25,0.000696467,24.25,0.000715317
24.252,-8.17889,24.252,0.00430671,24.252,0.000808486,24.252,0.000770787
24.254,-8.26461,24.254,0.00433747,24.254,0.00085719,24.254,0.000762942
24.256,-8.34846,24.256,0.00428693,24.256,0.000876672,24.256,0.00071645
24.258,-8.43042,24.258,0.004232,24.258,0.000915635,24.258,0.000717714
24.26,-8.51048,24.26,0.0042342,24.26,0.000896154,24.26,0.000651109
24.262,-8.58861,24.262,0.00425397,24.262,0.000896154,24.262,0.000679383
24.264,-8.6648,24.264,0.00429133,24.264,0.000944858,24.264,0.000765786
24.266,-8.73903,24.266,0.00431989,24.266,0.000998432,24.266,0.000885334
24.268,-8.81128,24.268,0.0043111,24.268,0.00102278,24.268,0.00097566
24.27,-8.88154,24.27,0.00396613,24.27,0.00105201,24.27,0.00123108
24.272,-8.94978,24.272,0.0037464,24.272,0.00107636,24.272,0.00137795
24.274,-9.016,24.274,0.00349371,24.274,0.00110558,24.274,0.0015297
24.276,-9.08018,24.276,0.00323662,24.276,0.00114941,24.276,0.00170548
24.278,-9.14229,24.278,0.0026829,24.278,0.00117864,24.278,0.00205514
24.28,-9.20234,24.28,0.00237968,24.28,0.0011689,24.28,0.00222447
24.282,-9.2603,24.282,0.00207645,24.282,0.00115916,24.282,0.00237495
24.284,-9.31615,24.284,0.0017908,24.284,0.0011689,24.284,0.00257319
24.286,-9.3699,24.286,0.00149416,24.286,0.00114941,24.286,0.00277048
24.288,-9.42151,24.288,0.000784436,24.288,0.00114454,24.288,0.00320858
24.29,-9.47099,24.29,-8.79E-05,24.29,0.00107636,24.29,0.00362105
24.292,-9.51832,24.292,-0.000509774,24.292,0.00097408,24.292,0.0037544
24.294,-9.56349,24.294,-0.000848158,24.294,0.000896154,24.294,0.00392151
24.296,-9.60648,24.296,-0.00110524,24.296,0.000832838,24.296,0.00410324
24.298,-9.64729,24.298,-0.00134255,24.298,0.000769523,24.298,0.0042944
24.3,-9.68591,24.3,-0.00215116,24.3,0.000706208,24.3,0.00500392
24.302,-9.72233,24.302,-0.00241264,24.302,0.000545485,24.302,0.00509766
24.304,-9.75653,24.304,-0.00264775,24.304,0.000418854,24.304,0.00520665
24.306,-9.78852,24.306,-0.00282573,24.306,0.000306835,24.306,0.00532083
24.308,-9.81828,24.308,-0.00300591,24.308,0.000214298,24.308,0.00546391
24.31,-9.8458,24.31,-0.003742,24.31,0,24.31,0.00586223
24.312,-9.87109,24.312,-0.0039881,24.312,-3.90E-05,24.312,0.00600233
24.314,-9.89412,24.314,-0.00417267,24.314,-0.000204557,24.314,0.00601581
24.316,-9.91491,24.316,-0.00425837,24.316,-0.000316576,24.316,0.00604516
24.318,-9.93343,24.318,-0.00429133,24.318,-0.000331187,24.318,0.0061625
24.32,-9.94969,24.32,-0.00432209,24.32,-0.000496781,24.32,0.00627965
24.322,-9.96369,24.322,-0.00430891,24.322,-0.000545485,24.322,0.00629692
24.324,-9.97541,24.324,-0.00428254,24.324,-0.000667245,24.324,0.00622228
24.326,-9.98486,24.326,-0.00424299,24.326,-0.000750042,24.326,0.00616776
24.328,-9.99203,24.328,-0.00419245,24.328,-0.000779264,24.328,0.00613854
24.33,-9.99692,24.33,-0.0039068,24.33,-0.000954598,24.33,0.00587838
24.332,-9.99953,24.332,-0.00376837,24.332,-0.000896154,24.332,0.005852
24.334,-9.99985,24.334,-0.00362774,24.334,-0.000939987,24.334,0.00572335
24.336,-9.9979,24.336,-0.00348931,24.336,-0.00097895,24.336,0.00559956
24.338,-9.99366,24.338,-0.00330913,24.338,-0.000959469,24.338,0.00553422
24.34,-9.98714,24.34,-0.00236869,24.34,-0.0010861,24.34,0.00497405
24.342,-9.97834,24.342,-0.00199075,24.342,-0.00101304,24.342,0.00489631
24.344,-9.96726,24.344,-0.0016282,24.344,-0.000988691,24.344,0.00473216
24.346,-9.95389,24.346,-0.00133816,24.346,-0.000944858,24.346,0.00457808
24.348,-9.93826,24.348,-0.000780042,24.348,-0.000905894,24.348,0.00421177
24.35,-9.92035,24.35,-0.000470222,24.35,-0.000920506,24.35,0.00395212
24.352,-9.90017,24.352,-0.00013843,24.352,-0.000901024,24.352,0.00372655
24.354,-9.87772,24.354,0.000149416,24.354,-0.000813357,24.354,0.00358802
24.356,-9.85302,24.356,0.000424079,24.356,-0.000715949,24.356,0.00344981
24.358,-9.82606,24.358,0.00112721,24.358,-0.000530874,24.358,0.00311652
24.36,-9.79685,24.36,0.00199735,24.36,-0.000438336,24.36,0.00270955
24.362,-9.7654,24.362,0.00242142,24.362,-0.000355539,24.362,0.00253787
24.364,-9.73171,24.364,0.0027708,24.364,-0.000214298,24.364,0.0024435
24.366,-9.69579,24.366,0.00302788,24.366,-9.25E-05,24.366,0.00234849
24.368,-9.65764,24.368,0.00323662,24.368,4.87E-06,24.368,0.00222912
24.37,-9.61729,24.37,0.00344317,24.37,4.38E-05,24.37,0.00203247
24.372,-9.57472,24.372,0.003909,24.372,0.000194816,24.372,0.00174991
24.374,-9.52997,24.374,0.00410236,24.374,0.000267872,24.374,0.00164389
24.376,-9.48302,24.376,0.00420563,24.376,0.000418854,24.376,0.00162523
24.378,-9.4339,24.378,0.00426056,24.378,0.000579578,24.378,0.00160688
24.38,-9.38261,24.38,0.00429792,24.38,0.000672115,24.38,0.00154862
24.382,-9.32917,24.382,0.00437482,24.382,0.000813357,24.382,0.00145424
24.384,-9.27359,24.384,0.00442756,24.384,0.00100817,24.384,0.00140401
24.386,-9.21588,24.386,0.00440559,24.386,0.00109584,24.386,0.00147283
24.388,-9.15605,24.388,0.00436384,24.388,0.00112993,24.388,0.00150692
24.39,-9.09411,24.39,0.00429792,24.39,0.00119812,24.39,0.00157511
24.392,-9.03008,24.392,0.00406501,24.392,0.00122734,24.392,0.00170801
24.394,-8.96398,24.394,0.00389362,24.394,0.00127604,24.394,0.00182268
24.396,-8.89582,24.396,0.00368487,24.396,0.0013004,24.396,0.00194128
24.398,-8.82561,24.398,0.00344756,24.398,0.00132475,24.398,0.00206931
24.4,-8.75336,24.4,0.0031707,24.4,0.00135397,24.4,0.0022399
24.402,-8.67911,24.402,0.00247416,24.402,0.00129553,24.402,0.00249248
24.404,-8.60285,24.404,0.00158645,24.404,0.00116403,24.404,0.00271912
24.406,-8.52461,24.406,0.00112721,24.406,0.00114454,24.406,0.00291641
24.408,-8.44441,24.408,0.000751477,24.408,0.0010861,24.408,0.00309358
24.41,-8.36226,24.41,0.00047242,24.41,0.00103252,24.41,0.00329448
24.412,-8.27819,24.412,0.000248295,24.412,0.000988691,24.412,0.00350511
24.414,-8.19221,24.414,1.32E-05,24.414,0.000949728,24.414,0.00373947
24.416,-8.10433,24.416,-0.000569101,24.416,0.000842579,24.416,0.00421666
24.418,-8.01459,24.418,-0.000892104,24.418,0.000686726,24.418,0.00435297
24.42,-7.923,24.42,-0.00122829,24.42,0.000530874,24.42,0.00448929
24.422,-7.82958,24.422,-0.00155349,24.422,0.000423725,24.422,0.00466488
24.424,-7.73435,24.424,-0.00191165,24.424,0.000301965,24.424,0.00482587
24.426,-7.63733,24.426,-0.00274662,24.426,8.77E-05,24.426,0.00516763
24.428,-7.53855,24.428,-0.00404962,24.428,-0.000224038,24.428,0.00560991
24.43,-7.43803,24.43,-0.00440339,24.43,-0.000399373,24.43,0.00567962
24.432,-7.33579,24.432,-0.0046407,24.432,-0.000472429,24.432,0.00581391
24.434,-7.23185,24.434,-0.00477913,24.434,-0.000564966,24.434,0.0059193
24.436,-7.12624,24.436,-0.0048033,24.436,-0.000701338,24.436,0.00613164
24.438,-7.01898,24.438,-0.00471321,24.438,-0.000754912,24.438,0.00622886
24.44,-6.91009,24.44,-0.00458796,24.44,-0.000842579,24.44,0.00627314
24.442,-6.79961,24.442,-0.00446272,24.442,-0.000910765,24.442,0.00631806
24.444,-6.68755,24.444,-0.00436604,24.444,-0.000993562,24.444,0.00631066
24.446,-6.57394,24.446,-0.00426935,24.446,-0.00109097,24.446,0.0062698
24.448,-6.4588,24.448,-0.00427595,24.448,-0.00118351,24.448,0.00613956
24.45,-6.34217,24.45,-0.00428913,24.45,-0.00119812,24.45,0.00604013
24.452,-6.22407,24.452,-0.00427595,24.452,-0.00125169,24.452,0.00587346
24.454,-6.10452,24.454,-0.00420783,24.454,-0.0012663,24.454,0.00574575
24.456,-5.98356,24.456,-0.00406501,24.456,-0.00123708,24.456,0.00564302
24.458,-5.86121,24.458,-0.00334649,24.458,-0.00111045,24.458,0.00522301
24.46,-5.73749,24.46,-0.0030125,24.46,-0.00106175,24.46,0.00505495
24.462,-5.61244,24.462,-0.00264555,24.462,-0.00101791,24.462,0.00485374
24.464,-5.48609,24.464,-0.00230936,24.464,-0.000988691,24.464,0.00460964
24.466,-5.35846,24.466,-0.00195999,24.466,-0.000944858,24.466,0.00438015
24.468,-5.22959,24.468,-0.00071632,24.468,-0.000623411,24.468,0.00385337
24.47,-5.09949,24.47,-0.000279057,24.47,-0.000472429,24.47,0.00369333
24.472,-4.96821,24.472,7.25E-05,24.472,-0.000350669,24.472,0.00348522
24.474,-4.83578,24.474,0.000318609,24.474,-0.000224038,24.474,0.00328199
24.476,-4.70221,24.476,0.000514168,24.476,-0.000102278,24.476,0.00309273
24.478,-4.56755,24.478,0.00132937,24.478,3.41E-05,24.478,0.00224892
24.48,-4.43182,24.48,0.00158425,24.48,0.000150982,24.48,0.00206422
24.482,-4.29506,24.482,0.00180838,24.482,0.000331187,24.482,0.0019711
24.484,-4.15729,24.484,0.00201053,24.484,0.000428595,24.484,0.00179519
24.486,-4.01855,24.486,0.00254008,24.486,0.000540614,24.486,0.00132287
24.488,-3.87887,24.488,0.00289384,24.488,0.000555226,24.488,0.00107359
24.49,-3.73828,24.49,0.00323662,24.49,0.000574707,24.49,0.000857451
24.492,-3.59682,24.492,0.00348712,24.492,0.00073056,24.492,0.000805958
24.494,-3.45452,24.494,0.00371124,24.494,0.000935117,24.494,0.000831444
24.496,-3.3114,24.496,0.00416169,24.496,0.00104227,24.496,0.000646424
24.498,-3.16751,24.498,0.00456819,24.498,0.000959469,24.498,0.000309158
24.5,-3.02287,24.5,0.00465608,24.5,0.000939987,24.5,0.000195428
24.502,-2.87752,24.502,0.00464509,24.502,0.00106175,24.502,0.00024179
24.504,-2.73149,24.504,0.00455281,24.504,0.00115428,24.504,0.000287203
24.506,-2.58482,24.506,0.00443415,24.506,0.00113967,24.506,0.000253742
24.508,-2.43754,24.508,0.0042342,24.508,0.00107149,24.508,0.000204406
24.51,-2.28968,24.51,0.00410675,24.51,0.00097895,24.51,0.000187267
24.512,-2.14128,24.512,0.00405841,24.512,0.000964339,24.512,0.00021978
24.514,-1.99237,24.514,0.00401886,24.514,0.00104714,24.514,0.000377975
24.516,-1.84299,24.516,0.00397052,24.516,0.00111045,24.516,0.000526114
24.518,-1.69317,24.518,0.00387823,24.518,0.00109584,24.518,0.00060575
24.52,-1.54294,24.52,0.00344756,24.52,0.000983821,24.52,0.000701077
24.522,-1.39235,24.522,0.00269389,24.522,0.000949728,24.522,0.000902604
24.524,-1.24142,24.524,0.00224784,24.524,0.000949728,24.524,0.00103455
24.526,-1.09019,24.526,0.00183035,24.526,0.000939987,24.526,0.00115676
24.528,-0.938693,24.528,0.00148098,24.528,0.00097895,24.528,0.00132767
24.53,-0.786968,24.53,0.00114699,24.53,0.000944858,24.53,0.0014161
24.532,-0.635048,24.532,5.49E-05,24.532,0.000949728,24.532,0.00179796
24.534,-0.482969,24.534,-0.000312017,24.534,0.000954598,24.534,0.00192535
24.536,-0.330765,24.536,-0.000606455,24.536,0.000910765,24.536,0.00200404
24.538,-0.178472,24.538,-0.000810804,24.538,0.000862061,24.538,0.00207786
24.54,-0.0261255,24.54,-0.000988785,24.54,0.000818227,24.54,0.00214712
24.542,0.12624,24.542,-0.00185013,24.542,0.000740301,24.542,0.00236137
24.544,0.278588,24.544,-0.00216214,24.544,0.000686726,24.544,0.00239262
24.546,0.430883,24.546,-0.0024412,24.546,0.000569837,24.546,0.00235112
24.548,0.583091,24.548,-0.00266972,24.548,0.000462688,24.548,0.0023288
24.55,0.735176,24.55,-0.00313774,24.55,0.00037015,24.55,0.00241533
24.552,0.887102,24.552,-0.00339263,24.552,0.000272742,24.552,0.00243102
24.554,1.03883,24.554,-0.00364093,24.554,0.000189946,24.554,0.00248017
24.556,1.19034,24.556,-0.0038255,24.556,0.000175334,24.556,0.00258808
24.558,1.34158,24.558,-0.00396393,24.558,4.87E-05,24.558,0.00258398
24.56,1.49251,24.56,-0.00418805,24.56,-0.000146112,24.56,0.00256823
24.562,1.64312,24.562,-0.00434406,24.562,-0.000287354,24.562,0.00254009
24.564,1.79335,24.564,-0.00438581,24.564,-0.000355539,24.564,0.00250018
24.566,1.94318,24.566,-0.00438142,24.566,-0.000379891,24.566,0.00248525
24.568,2.09257,24.568,-0.00433308,24.568,-0.000462688,24.568,0.00240245
24.57,2.24149,24.57,-0.00425837,24.57,-0.000545485,24.57,0.00231023
24.572,2.38989,24.572,-0.0039068,24.572,-0.000662374,24.572,0.00210852
24.574,2.53775,24.574,-0.0037398,24.574,-0.000759782,24.574,0.00194514
24.576,2.68503,24.576,-0.00357501,24.576,-0.000774394,24.576,0.00185513
24.578,2.8317,24.578,-0.00342779,24.578,-0.000818227,24.578,0.00171704
24.58,2.97772,24.58,-0.0032586,24.58,-0.000901024,24.58,0.00151172
24.582,3.12306,24.582,-0.0024434,24.582,-0.000993562,24.582,0.000919673
24.584,3.26769,24.584,-0.00210941,24.584,-0.00102278,24.584,0.000683105
24.586,3.41156,24.586,-0.00179959,24.586,-0.000993562,24.586,0.000504982
24.588,3.55465,24.588,-0.00155349,24.588,-0.00096921,24.588,0.000321988
24.59,3.69692,24.59,-0.00129641,24.59,-0.000988691,24.59,6.69E-05
24.592,3.83835,24.592,-0.000191165,24.592,-0.00097895,24.592,-0.000696206
24.594,3.97889,24.594,0.000188968,24.594,-0.000901024,24.594,-0.000910449
24.596,4.11851,24.596,0.00052076,24.596,-0.000789005,24.596,-0.00110002
24.598,4.25718,24.598,0.000766858,24.598,-0.000667245,24.598,-0.00127986
24.6,4.39488,24.6,0.00100417,24.6,-0.000599059,24.6,-0.00154154
24.602,4.53156,24.602,0.00197318,24.602,-0.00049191,24.602,-0.00245227
24.604,4.66719,24.604,0.00226981,24.604,-0.000331187,24.604,-0.00264026
24.606,4.80174,24.606,0.00254008,24.606,-9.74E-05,24.606,-0.00273635
24.608,4.93519,24.608,0.00274443,24.608,0,24.608,-0.00293111
24.61,5.06749,24.61,0.00294878,24.61,0.000102278,24.61,-0.00313043
24.612,5.19862,24.612,0.00376397,24.612,0.000189946,24.612,-0.00382502
24.614,5.32855,24.614,0.00397492,24.614,0.000394502,24.614,-0.00381838
24.616,5.45724,24.616,0.00413312,24.616,0.00048217,24.616,-0.00390979
24.618,5.58467,24.618,0.00420563,24.618,0.000560096,24.618,-0.00397323
24.62,5.71081,24.62,0.00424738,24.62,0.000667245,24.62,-0.00397918
24.622,5.83562,24.622,0.00437702,24.622,0.000467558,24.622,-0.00438621
24.624,5.95907,24.624,0.00442316,24.624,0.000564966,24.624,-0.00428881
24.626,6.08115,24.626,0.00441218,24.626,0.000579578,24.626,-0.00425534
24.628,6.20181,24.628,0.00437043,24.628,0.000496781,24.628,-0.00429102
24.63,6.32103,24.63,0.00432209,24.63,0.000594189,24.63,-0.00412764
24.632,6.43878,24.632,0.00409137,24.632,0.000409114,24.632,-0.00403939
24.634,6.55504,24.634,0.00397711,24.634,0.000326317,24.634,-0.00400909
24.636,6.66978,24.636,0.00385187,24.636,0.000423725,24.636,-0.00378916
24.638,6.78296,24.638,0.00371124,24.638,0.000438336,24.638,-0.00363318
24.64,6.89456,24.64,0.00330694,24.64,0.000457818,24.64,-0.0033498
24.642,7.00456,24.642,0.00302568,24.642,0.000340928,24.642,-0.00334417
24.644,7.11293,24.644,0.00270048,24.644,0.000311706,24.644,-0.00323202
24.646,7.21964,24.646,0.00234672,24.646,0.00037015,24.646,-0.00302278
24.648,7.32467,24.648,0.0019556,24.648,0.00036528,24.648,-0.00291455
24.65,7.428,24.65,0.0010591,24.65,0.000472429,24.65,-0.00254351
24.652,7.52959,24.652,2.86E-05,24.652,0.000526003,24.652,-0.00227316
24.654,7.62943,24.654,-0.000443855,24.654,0.000506522,24.654,-0.00217012
24.656,7.72748,24.656,-0.000817396,24.656,0.000521133,24.656,-0.00204241
24.658,7.82374,24.658,-0.00108986,24.658,0.000521133,24.658,-0.00193874
24.66,7.91817,24.66,-0.00129641,24.66,0.000574707,24.66,-0.00177207
24.662,8.01074,24.662,-0.00149197,24.662,0.00073056,24.662,-0.00147484
24.664,8.10145,24.664,-0.00194681,24.664,0.000866931,24.664,-0.00111228
24.666,8.19027,24.666,-0.00216874,24.666,0.000808486,24.666,-0.0010859
24.668,8.27717,24.668,-0.00241703,24.668,0.000754912,24.668,-0.0010358
24.67,8.36214,24.67,-0.00267411,24.67,0.000711078,24.67,-0.000975961
24.672,8.44516,24.672,-0.00295976,24.672,0.00073543,24.672,-0.000847936
24.674,8.5262,24.674,-0.00364752,24.674,0.000672115,24.674,-0.000741605
24.676,8.60524,24.676,-0.00461213,24.676,0.000638022,24.676,-0.000530653
24.678,8.68227,24.678,-0.00484285,24.678,0.000569837,24.678,-0.000532865
24.68,8.75727,24.68,-0.00497029,24.68,0.000428595,24.68,-0.000608133
24.682,8.83022,24.682,-0.00499886,24.682,0.000350669,24.682,-0.000610661
24.684,8.9011,24.684,-0.00486922,24.684,0.00024839,24.684,-0.000562142
24.686,8.9699,24.686,-0.00472639,24.686,0.000209427,24.686,-0.000525707
24.688,9.0366,24.688,-0.00455281,24.688,9.25E-05,24.688,-0.000567198
24.69,9.10118,24.69,-0.00437482,24.69,-4.87E-06,24.69,-0.000598633
24.692,9.16362,24.692,-0.00419904,24.692,-0.00012663,24.692,-0.000701543
24.694,9.22392,24.694,-0.00384747,24.694,-0.00037015,24.694,-0.000897939
24.696,9.28205,24.696,-0.0034959,24.696,-0.000579578,24.696,-0.00110737
24.698,9.33801,24.698,-0.0033333,24.698,-0.000662374,24.698,-0.00123729
24.7,9.39177,24.7,-0.00319927,24.7,-0.000750042,24.7,-0.00136265
24.702,9.44333,24.702,-0.00307183,24.702,-0.000842579,24.702,-0.00152116
24.704,9.49267,24.704,-0.00290483,24.704,-0.000949728,24.704,-0.00174141
24.706,9.53979,24.706,-0.00266093,24.706,-0.00109097,24.706,-0.00198633
24.708,9.58466,24.708,-0.00202152,24.708,-0.00120786,24.708,-0.00234826
24.71,9.62728,24.71,-0.00165237,24.71,-0.00122247,24.71,-0.00254194
24.712,9.66764,24.712,-0.00123928,24.712,-0.00119325,24.712,-0.00270122
24.714,9.70573,24.714,-0.000804212,24.714,-0.00118351,24.714,-0.0028894
24.716,9.74154,24.716,-0.000331792,24.716,-0.00118838,24.716,-0.00312989
24.718,9.77505,24.718,0.000725109,24.718,-0.00122734,24.718,-0.00373434
24.72,9.80627,24.72,0.00227201,24.72,-0.00085719,24.72,-0.00428782
24.722,9.83517,24.722,0.00273564,24.722,-0.000740301,24.722,-0.0045008
24.724,9.86177,24.724,0.00309819,24.724,-0.000652634,24.724,-0.00477127
24.726,9.88604,24.726,0.00334869,24.726,-0.00060393,24.726,-0.00509013
24.728,9.90798,24.728,0.00356842,24.728,-0.000350669,24.728,-0.00554373
24.73,9.92759,24.73,0.00357501,24.73,-0.000233779,24.73,-0.00575671
24.732,9.94487,24.732,0.00357061,24.732,-0.00012176,24.732,-0.00598399
24.734,9.95979,24.734,0.00359259,24.734,-4.87E-06,24.734,-0.00617811
24.736,9.97238,24.736,0.00367608,24.736,0.000107149,24.736,-0.00632999
24.738,9.98261,24.738,0.00386945,24.738,0.000287354,24.738,-0.00660218
24.74,9.99048,24.74,0.00417707,24.74,0.000574707,24.74,-0.00657872
24.742,9.996,24.742,0.00438142,24.742,0.000574707,24.742,-0.00664469
24.744,9.99917,24.744,0.00451765,24.744,0.000574707,24.744,-0.00665411
24.746,9.99997,24.746,0.00457698,24.746,0.00061367,24.746,-0.00661515
24.748,9.99841,24.748,0.00457698,24.748,0.000599059,24.748,-0.00657321
24.75,9.99449,24.75,0.00452424,24.75,0.000618541,24.75,-0.00646891
24.752,9.98822,24.752,0.00428254,24.752,0.000457818,24.752,-0.00638459
24.754,9.97958,24.754,0.00410675,24.754,0.000418854,24.754,-0.00627275
24.756,9.96859,24.756,0.0039046,24.756,0.000389632,24.756,-0.0061229
