Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
7.862,10,7.862,-0.00632603,7.862,-0.00595163,7.862,-0.0128506
7.864,10,7.864,-0.00630625,7.864,-0.00592728,7.864,-0.0128262
7.866,10,7.866,-0.00628208,7.866,-0.00591267,7.866,-0.0128116
7.868,10,7.868,-0.0061876,7.868,-0.00584935,7.868,-0.0127483
7.87,10,7.87,-0.00615244,7.87,-0.005825,7.87,-0.012724
7.872,10,7.872,-0.00612168,7.872,-0.00580065,7.872,-0.0126996
7.874,10,7.874,-0.0061019,7.874,-0.00577629,7.874,-0.0126752
7.876,10,7.876,-0.00605136,7.876,-0.00574707,7.876,-0.012646
7.878,10,7.878,-0.006025,7.878,-0.00573246,7.878,-0.0126314
7.88,10,7.88,-0.00599643,7.88,-0.00570811,7.88,-0.0126071
7.882,10,7.882,-0.00597006,7.882,-0.00568376,7.882,-0.0125827
7.884,10,7.884,-0.00594589,7.884,-0.0056594,7.884,-0.0125584
7.886,10,7.886,-0.00588217,7.886,-0.0056107,7.886,-0.0125097
7.888,10,7.888,-0.00580527,7.888,-0.00556687,7.888,-0.0124752
7.89,10,7.89,-0.00576791,7.89,-0.00554739,7.89,-0.0124558
7.892,10,7.892,-0.00573935,7.892,-0.00551816,7.892,-0.0124265
7.894,10,7.894,-0.00571737,7.894,-0.00549868,7.894,-0.0124071
7.896,10,7.896,-0.0056954,7.896,-0.00546946,7.896,-0.0123778
7.898,10,7.898,-0.00563827,7.898,-0.00542076,7.898,-0.0123291
7.9,10,7.9,-0.00557894,7.9,-0.00536718,7.9,-0.0122756
7.902,10,7.902,-0.00555038,7.902,-0.00533796,7.902,-0.0122463
7.904,10,7.904,-0.00552621,7.904,-0.00530874,7.904,-0.0122171
7.906,10,7.906,-0.00550204,7.906,-0.00527464,7.906,-0.0121924
7.908,10,7.908,-0.00544271,7.908,-0.00522594,7.908,-0.0121437
7.91,10,7.91,-0.0053746,7.91,-0.00517236,7.91,-0.0120902
7.912,10,7.912,-0.00534383,7.912,-0.00514314,7.912,-0.0120609
7.914,10,7.914,-0.00531527,7.914,-0.00511392,7.914,-0.0120317
7.916,10,7.916,-0.0052911,7.916,-0.0050847,7.916,-0.0120025
7.918,10,7.918,-0.00526253,7.918,-0.00505548,7.918,-0.0119733
7.92,10,7.92,-0.00515267,7.92,-0.00496781,7.92,-0.0118856
7.922,10,7.922,-0.00511092,7.922,-0.00493372,7.922,-0.0118515
7.924,10,7.924,-0.00507576,7.924,-0.00490449,7.924,-0.0118223
7.926,10,7.926,-0.0050494,7.926,-0.00487527,7.926,-0.0117931
7.928,10,7.928,-0.00502083,7.928,-0.00484605,7.928,-0.0117639
7.93,10,7.93,-0.00491316,7.93,-0.00475351,7.93,-0.0116713
7.932,10,7.932,-0.00487801,7.932,-0.00471455,7.932,-0.0116324
7.934,10,7.934,-0.00485164,7.934,-0.00468045,7.934,-0.0115983
7.936,10,7.936,-0.00482967,7.936,-0.00464149,7.936,-0.0115593
7.938,10,7.938,-0.00480989,7.938,-0.00461227,7.938,-0.0115301
7.94,10,7.94,-0.00471541,7.94,-0.00451973,7.94,-0.0114375
7.942,10,7.942,-0.00468245,7.942,-0.00448077,7.942,-0.0113986
7.944,10,7.944,-0.00465388,7.944,-0.00443693,7.944,-0.0113547
7.946,10,7.946,-0.00462971,7.946,-0.0043931,7.946,-0.0113109
7.948,10,7.948,-0.00460554,7.948,-0.00436388,7.948,-0.0112817
7.95,10,7.95,-0.00457478,7.95,-0.00432979,7.95,-0.011257
7.952,10,7.952,-0.00450666,7.952,-0.00427134,7.952,-0.0111986
7.954,10,7.954,-0.00447151,7.954,-0.00423238,7.954,-0.0111596
7.956,10,7.956,-0.00443635,7.956,-0.00418367,7.956,-0.0111109
7.958,10,7.958,-0.00440339,7.958,-0.00414471,7.958,-0.0110719
7.96,10,7.96,-0.00436604,7.96,-0.00411549,7.96,-0.0110427
7.962,10,7.962,-0.00428254,7.962,-0.00406191,7.962,-0.0109891
7.964,10,7.964,-0.00416608,7.964,-0.00394989,7.964,-0.0108771
7.966,10,7.966,-0.00412873,7.966,-0.0039158,7.966,-0.010843
7.968,10,7.968,-0.00410456,7.968,-0.00387684,7.968,-0.0108041
7.97,10,7.97,-0.00409357,7.97,-0.00384762,7.97,-0.0107748
7.972,10,7.972,-0.00406501,7.972,-0.00379891,7.972,-0.0107261
7.974,10,7.974,-0.00404743,7.974,-0.00376969,7.974,-0.0106969
7.976,10,7.976,-0.00402326,7.976,-0.00373073,7.976,-0.010658
7.978,10,7.978,-0.00399689,7.978,-0.00369176,7.978,-0.010619
7.98,10,7.98,-0.00396393,7.98,-0.00364793,7.98,-0.0105752
7.982,10,7.982,-0.00388263,7.982,-0.00357974,7.982,-0.010507
7.984,10,7.984,-0.00379034,7.984,-0.00352617,7.984,-0.0104534
7.986,10,7.986,-0.0037464,7.986,-0.00349208,7.986,-0.0104193
7.988,10,7.988,-0.00371344,7.988,-0.00345798,7.988,-0.0103852
7.99,10,7.99,-0.00368927,7.99,-0.00342876,7.99,-0.010356
7.992,10,7.992,-0.0036651,7.992,-0.00340441,7.992,-0.0103316
7.994,10,7.994,-0.00361016,7.994,-0.00335084,7.994,-0.0102781
7.996,10,7.996,-0.00355303,7.996,-0.00329239,7.996,-0.0102196
7.998,10,7.998,-0.00352007,7.998,-0.0032583,7.998,-0.0101855
8,10,8,-0.00349151,8,-0.00323395,8,-0.0101612
8.002,10,8.002,-0.00346294,8.002,-0.00320472,8.002,-0.010132
8.004,10,8.004,-0.00340142,8.004,-0.00316089,8.004,-0.0100881
8.006,10,8.006,-0.0033333,8.006,-0.00311706,8.006,-0.0100443
8.008,10,8.008,-0.00329815,8.008,-0.00308783,8.008,-0.0100151
8.01,10,8.01,-0.00326958,8.01,-0.00305861,8.01,-0.00998584
8.012,10,8.012,-0.00324321,8.012,-0.00303426,8.012,-0.00996149
8.014,10,8.014,-0.00321465,8.014,-0.00300504,8.014,-0.00993226
8.016,10,8.016,-0.00311797,8.016,-0.00293198,8.016,-0.00985921
8.018,10,8.018,-0.00308061,8.018,-0.00290276,8.018,-0.00982999
8.02,10,8.02,-0.00304766,8.02,-0.00287354,8.02,-0.00980076
8.022,10,8.022,-0.00302129,8.022,-0.00284918,8.022,-0.00977641
8.024,10,8.024,-0.00299272,8.024,-0.00283457,8.024,-0.0097618
8.026,10,8.026,-0.00296196,8.026,-0.00281509,8.026,-0.00974232
8.028,10,8.028,-0.00288945,8.028,-0.00276639,8.028,-0.00969362
8.03,10,8.03,-0.0028499,8.03,-0.00273716,8.03,-0.00966439
8.032,10,8.032,-0.00281254,8.032,-0.00270307,8.032,-0.0096303
8.034,10,8.034,-0.00277519,8.034,-0.00268359,8.034,-0.00961082
8.036,10,8.036,-0.00273784,8.036,-0.00266411,8.036,-0.00959134
8.038,10,8.038,-0.00265873,8.038,-0.00263489,8.038,-0.00956211
8.04,10,8.04,-0.0025247,8.04,-0.00255696,8.04,-0.00948419
8.042,10,8.042,-0.00247855,8.042,-0.00253261,8.042,-0.00945984
8.044,10,8.044,-0.00244779,8.044,-0.00251313,8.044,-0.00944978
8.046,10,8.046,-0.00242802,8.046,-0.00249364,8.046,-0.0094303
8.048,10,8.048,-0.00238187,8.048,-0.00245955,8.048,-0.0093962
8.05,10,8.05,-0.00235551,8.05,-0.0024352,8.05,-0.00937185
8.052,10,8.052,-0.00233134,8.052,-0.00241085,8.052,-0.0093475
8.054,10,8.054,-0.00230277,8.054,-0.00237676,8.054,-0.00931341
8.056,10,8.056,-0.00226761,8.056,-0.00234753,8.056,-0.00928419
8.058,10,8.058,-0.00217313,8.058,-0.00229396,8.058,-0.00923061
8.06,10,8.06,-0.00207205,8.06,-0.00224038,8.06,-0.00917704
8.062,10,8.062,-0.00202152,8.062,-0.00221116,8.062,-0.00914781
8.064,10,8.064,-0.00197977,8.064,-0.00218681,8.064,-0.00912346
8.066,10,8.066,-0.00194901,8.066,-0.00215759,8.066,-0.00909424
8.068,10,8.068,-0.00192044,8.068,-0.00214298,8.068,-0.00907963
8.07,10,8.07,-0.00186111,8.07,-0.00207966,8.07,-0.00902574
8.072,10,8.072,-0.001793,8.072,-0.00201635,8.072,-0.00896242
8.074,10,8.074,-0.00175784,8.074,-0.00198712,8.074,-0.0089332
8.076,10,8.076,-0.00172488,8.076,-0.00196277,8.076,-0.00890885
8.078,10,8.078,-0.00169412,8.078,-0.00192868,8.078,-0.00888418
8.08,10,8.08,-0.00166336,8.08,-0.00190433,8.08,-0.00885983
8.082,10,8.082,-0.0016282,8.082,-0.0018751,8.082,-0.00883061
8.084,10,8.084,-0.00155129,8.084,-0.00181179,8.084,-0.00877672
8.086,10,8.086,-0.00150735,8.086,-0.0017777,8.086,-0.00874262
8.088,10,8.088,-0.0014634,8.088,-0.00173873,8.088,-0.00870366
8.09,10,8.09,-0.00142165,8.09,-0.00170464,8.09,-0.00866957
8.092,10,8.092,-0.0013821,8.092,-0.00167055,8.092,-0.00863547
8.094,10,8.094,-0.0013008,8.094,-0.00158775,8.094,-0.0085621
8.096,10,8.096,-0.00117556,8.096,-0.0014806,8.096,-0.00845495
8.098,10,8.098,-0.001136,8.098,-0.00144651,8.098,-0.00842086
8.1,10,8.1,-0.00111183,8.1,-0.00141242,8.1,-0.00838677
8.102,10,8.102,-0.00109206,8.102,-0.00136858,8.102,-0.00834293
8.104,10,8.104,-0.00104811,8.104,-0.0013004,8.104,-0.00827475
8.106,10,8.106,-0.00102174,8.106,-0.00125656,8.106,-0.00823092
8.108,10,8.108,-0.00099318,8.108,-0.0012176,8.108,-0.00819195
8.11,10,8.11,-0.000955826,8.11,-0.00117377,8.11,-0.00814812
8.112,10,8.112,-0.00091188,8.112,-0.00112506,8.112,-0.00809941
8.114,10,8.114,-0.000815198,8.114,-0.00104714,8.114,-0.00802149
8.116,10,8.116,-0.000707531,8.116,-0.000964339,8.116,-0.00793869
8.118,10,8.118,-0.000656993,8.118,-0.000920506,8.118,-0.00789486
8.12,10,8.12,-0.000621836,8.12,-0.000881542,8.12,-0.00785589
8.122,10,8.122,-0.000595468,8.122,-0.00084745,8.122,-0.0078218
8.124,10,8.124,-0.00054493,8.124,-0.000769523,8.124,-0.00774388
8.126,10,8.126,-0.000494393,8.126,-0.000686726,8.126,-0.00766108
8.128,10,8.128,-0.000465828,8.128,-0.000638022,8.128,-0.00761237
8.13,10,8.13,-0.000437263,8.13,-0.000589318,8.13,-0.00756367
8.132,10,8.132,-0.000410895,8.132,-0.000545485,8.132,-0.00751984
8.134,10,8.134,-0.000375738,8.134,-0.000501651,8.134,-0.007476
8.136,10,8.136,-0.000248295,8.136,-0.000379891,8.136,-0.00735424
8.138,10,8.138,-0.000197757,8.138,-0.000336058,8.138,-0.00731041
8.14,10,8.14,-0.000151614,8.14,-0.000287354,8.14,-0.00726171
8.142,10,8.142,-0.000116457,8.142,-0.00024352,8.142,-0.00721787
8.144,10,8.144,-8.13E-05,8.144,-0.000209427,8.144,-0.00718378
8.146,10,8.146,1.54E-05,8.146,-8.28E-05,8.146,-0.00705715
8.148,10,8.148,5.05E-05,8.148,-3.90E-05,8.148,-0.00701332
8.15,10,8.15,7.91E-05,8.15,4.87E-06,8.15,-0.00696948
8.152,10,8.152,0.000103273,8.152,3.90E-05,8.152,-0.00693539
8.154,10,8.154,0.000129641,8.154,7.31E-05,8.154,-0.0069013
8.156,10,8.156,0.000160403,8.156,0.000107149,8.156,-0.0068672
8.158,10,8.158,0.000232914,8.158,0.000180205,8.158,-0.00679415
8.16,10,8.16,0.000279057,8.16,0.000219168,8.16,-0.00675518
8.162,10,8.162,0.0003252,8.162,0.000263002,8.162,-0.00671135
8.164,10,8.164,0.000373541,8.164,0.000301965,8.164,-0.00667239
8.166,10,8.166,0.000419684,8.166,0.000336058,8.166,-0.00663829
8.168,10,8.168,0.000516366,8.168,0.000404243,8.168,-0.00657011
8.17,10,8.17,0.000656993,8.17,0.000516262,8.17,-0.00645809
8.172,10,8.172,0.000698741,8.172,0.000550355,8.172,-0.006424
8.174,10,8.174,0.000725109,8.174,0.000579578,8.174,-0.00639477
8.176,10,8.176,0.00074049,8.176,0.0006088,8.176,-0.00636555
8.178,10,8.178,0.000771252,8.178,0.000676986,8.178,-0.00629737
8.18,10,8.18,0.000788831,8.18,0.000711078,8.18,-0.00626327
8.182,10,8.182,0.000815198,8.182,0.000745171,8.182,-0.00622918
8.184,10,8.184,0.000845961,8.184,0.000779264,8.184,-0.00619509
8.186,10,8.186,0.000883315,8.186,0.000813357,8.186,-0.006161
8.188,10,8.188,0.000973404,8.188,0.000876672,8.188,-0.00609768
8.19,10,8.19,0.00107668,8.19,0.000944858,8.19,-0.00602949
8.192,10,8.192,0.00112941,8.192,0.00097408,8.192,-0.00600027
8.194,10,8.194,0.00116896,8.194,0.0010033,8.194,-0.00597105
8.196,10,8.196,0.00120192,8.196,0.00102765,8.196,-0.0059467
8.198,10,8.198,0.00123049,8.198,0.00105201,8.198,-0.00592235
8.2,10,8.2,0.00125905,8.2,0.00107636,8.2,-0.00589799
8.202,10,8.202,0.00132497,8.202,0.0011348,8.202,-0.00583955
8.204,10,8.204,0.00136452,8.204,0.00116403,8.204,-0.00581033
8.206,10,8.206,0.00140627,8.206,0.00119812,8.206,-0.00577623
8.208,10,8.208,0.00144582,8.208,0.00122247,8.208,-0.00575188
8.21,10,8.21,0.00148537,8.21,0.00124682,8.21,-0.00572753
8.212,10,8.212,0.00157107,8.212,0.00129553,8.212,-0.00567883
8.214,10,8.214,0.00170291,8.214,0.00137345,8.214,-0.0056009
8.216,10,8.216,0.00174026,8.216,0.0013978,8.216,-0.00557655
8.218,10,8.218,0.00176443,8.218,0.00142703,8.218,-0.00554732
8.22,10,8.22,0.00177981,8.22,0.00145138,8.22,-0.00552297
8.222,10,8.222,0.00181058,8.222,0.00150008,8.222,-0.00547427
8.224,10,8.224,0.00182815,8.224,0.00152444,8.224,-0.00544992
8.226,10,8.226,0.00185452,8.226,0.00154879,8.226,-0.00542556
8.228,10,8.228,0.00188528,8.228,0.00157801,8.228,-0.00539634
8.23,10,8.23,0.00192264,8.23,0.00160236,8.23,-0.00537199
8.232,10,8.232,0.00201053,8.232,0.00165594,8.232,-0.00531842
8.234,10,8.234,0.00210941,8.234,0.00171438,8.234,-0.00525997
8.236,10,8.236,0.00215775,8.236,0.00173873,8.236,-0.00523562
8.238,10,8.238,0.0021973,8.238,0.00176308,8.238,-0.00521127
8.24,10,8.24,0.00222586,8.24,0.00178744,8.24,-0.00518692
8.242,10,8.242,0.00225223,8.242,0.00180692,8.242,-0.00516743
8.244,10,8.244,0.0022808,8.244,0.00183127,8.244,-0.00514308
8.246,10,8.246,0.00234452,8.246,0.00187997,8.246,-0.00509438
8.248,10,8.248,0.00238187,8.248,0.00190433,8.248,-0.00507003
8.25,10,8.25,0.00242142,8.25,0.00192868,8.25,-0.00504567
8.252,10,8.252,0.00245878,8.252,0.0019579,8.252,-0.00501645
8.254,10,8.254,0.00249833,8.254,0.00198712,8.254,-0.00498723
8.256,10,8.256,0.00258402,8.256,0.00203583,8.256,-0.00493852
8.258,10,8.258,0.00271806,8.258,0.00212349,8.258,-0.00485086
8.26,10,8.26,0.00275981,8.26,0.00215759,8.26,-0.00482619
8.262,10,8.262,0.00278837,8.262,0.00218681,8.262,-0.00479697
8.264,10,8.264,0.00280595,8.264,0.00221603,8.264,-0.00476774
8.266,10,8.266,0.00282353,8.266,0.00224038,8.266,-0.00474339
8.268,10,8.268,0.00289824,8.268,0.00233292,8.268,-0.00465086
8.27,10,8.27,0.0029334,8.27,0.00237188,8.27,-0.00461189
8.272,10,8.272,0.00296855,8.272,0.00240598,8.272,-0.0045778
8.274,10,8.274,0.00299931,8.274,0.00244007,8.274,-0.00454371
8.276,10,8.276,0.00303887,8.276,0.00247416,8.276,-0.00450961
8.278,10,8.278,0.00315972,8.278,0.00257157,8.278,-0.00441221
8.28,10,8.28,0.00320366,8.28,0.00260566,8.28,-0.00437811
8.282,10,8.282,0.00324102,8.282,0.00264463,8.282,-0.00433915
8.284,10,8.284,0.00326739,8.284,0.00267872,8.284,-0.00430506
8.286,10,8.286,0.00329595,8.286,0.00270307,8.286,-0.0042807
8.288,10,8.288,0.00332232,8.288,0.00273716,8.288,-0.00425604
8.29,10,8.29,0.00338384,8.29,0.00280535,8.29,-0.00418785
8.292,10,8.292,0.0034168,8.292,0.00284431,8.292,-0.00414889
8.294,10,8.294,0.00345416,8.294,0.00288815,8.294,-0.00410505
8.296,10,8.296,0.00349151,8.296,0.00292224,8.296,-0.00407096
8.298,10,8.298,0.00353106,8.298,0.00295146,8.298,-0.00404174
8.3,10,8.3,0.00361676,8.3,0.00302452,8.3,-0.00396868
8.302,10,8.302,0.00375299,8.302,0.00315115,8.302,-0.00384205
8.304,10,8.304,0.00379693,8.304,0.00319011,8.304,-0.00380309
8.306,10,8.306,0.0038255,8.306,0.0032242,8.306,-0.003769
8.308,10,8.308,0.00384308,8.308,0.0032583,8.308,-0.0037349
8.31,10,8.31,0.00388483,8.31,0.00333135,8.31,-0.00366185
8.312,10,8.312,0.0039046,8.312,0.00337519,8.312,-0.00361801
8.314,10,8.314,0.00392877,8.314,0.00341415,8.314,-0.00357905
8.316,10,8.316,0.00395953,8.316,0.00345311,8.316,-0.00354009
8.318,10,8.318,0.00399689,8.318,0.00349208,8.318,-0.00350112
8.32,10,8.32,0.00408258,8.32,0.00357974,8.32,-0.00341346
8.322,10,8.322,0.00417707,8.322,0.00365767,8.322,-0.00333553
8.324,10,8.324,0.00421882,8.324,0.00369663,8.324,-0.00329657
8.326,10,8.326,0.00424958,8.326,0.00373073,8.326,-0.00326248
8.328,10,8.328,0.00427375,8.328,0.00376969,8.328,-0.00322351
8.33,10,8.33,0.00431989,8.33,0.00384275,8.33,-0.00315046
8.332,10,8.332,0.00436823,8.332,0.00392067,8.332,-0.00307253
8.334,10,8.334,0.00439899,8.334,0.00395964,8.334,-0.00303357
8.336,10,8.336,0.00442536,8.336,0.0039986,8.336,-0.0029946
8.338,10,8.338,0.00445393,8.338,0.00403269,8.338,-0.00296051
8.34,10,8.34,0.00448689,8.34,0.00406678,8.34,-0.00292642
8.342,10,8.342,0.00460334,8.342,0.0041788,8.342,-0.0028144
8.344,10,8.344,0.00464729,8.344,0.00421777,8.344,-0.00277544
8.346,10,8.346,0.00468684,8.346,0.00425673,8.346,-0.00273647
8.348,10,8.348,0.0047176,8.348,0.00429082,8.348,-0.00270238
8.35,10,8.35,0.00477254,8.35,0.00435414,8.35,-0.00263906
8.352,10,8.352,0.0048011,8.352,0.00438823,8.352,-0.00260497
8.354,10,8.354,0.00482527,8.354,0.00442719,8.354,-0.00256601
8.356,10,8.356,0.00485164,8.356,0.00446129,8.356,-0.00253192
8.358,10,8.358,0.0048824,8.358,0.00449538,8.358,-0.00249782
8.36,10,8.36,0.00495052,8.36,0.00455382,8.36,-0.00243938
8.362,10,8.362,0.00502742,8.362,0.00461714,8.362,-0.00237606
8.364,10,8.364,0.00506917,8.364,0.00464636,8.364,-0.00234684
8.366,10,8.366,0.00509993,8.366,0.00467558,8.366,-0.00231762
8.368,10,8.368,0.0051241,8.368,0.00470481,8.368,-0.0022884
8.37,10,8.37,0.00515047,8.37,0.00473403,8.37,-0.00225917
8.372,10,8.372,0.00518123,8.372,0.00475838,8.372,-0.00223482
8.374,10,8.374,0.00524715,8.374,0.00481196,8.374,-0.00218125
8.376,10,8.376,0.00528231,8.376,0.00484605,8.376,-0.00214715
8.378,10,8.378,0.00531747,8.378,0.00487527,8.378,-0.00211793
8.38,10,8.38,0.00535043,8.38,0.00490449,8.38,-0.00208871
8.382,10,8.382,0.00538558,8.382,0.00492884,8.382,-0.00206436
8.384,10,8.384,0.00545809,8.384,0.00497268,8.384,-0.00202052
8.386,10,8.386,0.0055306,8.386,0.00502138,8.386,-0.00197182
8.388,10,8.388,0.00556356,8.388,0.0050506,8.388,-0.0019426
8.39,10,8.39,0.00558993,8.39,0.00507496,8.39,-0.00191824
8.392,10,8.392,0.0056119,8.392,0.00509931,8.392,-0.00189389
8.394,10,8.394,0.00563607,8.394,0.00511879,8.394,-0.00187441
8.396,10,8.396,0.0056932,8.396,0.00515775,8.396,-0.00183545
8.398,10,8.398,0.00575473,8.398,0.00520646,8.398,-0.00178674
8.4,10,8.4,0.00578989,8.4,0.00523081,8.4,-0.00176239
8.402,10,8.402,0.00581845,8.402,0.00525516,8.402,-0.00173804
8.404,10,8.404,0.00584262,8.404,0.00526977,8.404,-0.00172343
8.406,10,8.406,0.00586899,8.406,0.00528438,8.406,-0.00170882
8.408,10,8.408,0.00596127,8.408,0.0053477,8.408,-0.0016455
8.41,10,8.41,0.00599423,8.41,0.00537205,8.41,-0.00162115
8.412,10,8.412,0.0060228,8.412,0.0053964,8.412,-0.0015968
8.414,10,8.414,0.00604477,8.414,0.00541588,8.414,-0.00157732
8.416,10,8.416,0.00606675,8.416,0.0054305,8.416,-0.00156271
8.418,10,8.418,0.00614805,8.418,0.00548407,8.418,-0.00150913
8.42,10,8.42,0.00617661,8.42,0.00550842,8.42,-0.00148478
8.422,10,8.422,0.00620078,8.422,0.00553277,8.422,-0.00146043
8.424,10,8.424,0.00622275,8.424,0.00555226,8.424,-0.00144095
8.426,10,8.426,0.00627109,8.426,0.00558635,8.426,-0.00140685
8.428,10,8.428,0.00629746,8.428,0.00560096,8.428,-0.00139224
8.43,10,8.43,0.00632383,8.43,0.00562044,8.43,-0.00137276
8.432,10,8.432,0.006348,8.432,0.00564479,8.432,-0.00134841
8.434,10,8.434,0.00637656,8.434,0.00566915,8.434,-0.00132406
8.436,10,8.436,0.00644248,8.436,0.00571298,8.436,-0.00128022
8.438,10,8.438,0.00651499,8.438,0.00574707,8.438,-0.00124613
8.44,10,8.44,0.00655015,8.44,0.00576655,8.44,-0.00122665
8.442,10,8.442,0.00657432,8.442,0.00578604,8.442,-0.00120717
8.444,10,8.444,0.0065941,8.444,0.00580552,8.444,-0.00118768
8.446,10,8.446,0.00661168,8.446,0.005825,8.446,-0.0011682
8.448,10,8.448,0.00663365,8.448,0.00584448,8.448,-0.00114872
8.45,10,8.45,0.00668638,8.45,0.00588344,8.45,-0.00111918
8.452,10,8.452,0.00671495,8.452,0.00590292,8.452,-0.0010997
8.454,10,8.454,0.00674571,8.454,0.00593215,8.454,-0.00107048
8.456,10,8.456,0.00677428,8.456,0.00595163,8.456,-0.001051
8.458,10,8.458,0.00680284,8.458,0.00597598,8.458,-0.00102665
8.46,10,8.46,0.00686437,8.46,0.00601494,8.46,-0.000987682
8.462,10,8.462,0.00695445,8.462,0.006088,8.462,-0.000914626
8.464,10,8.464,0.00698302,8.464,0.00611235,8.464,-0.000890274
8.466,10,8.466,0.0070006,8.466,0.0061367,8.466,-0.000865922
8.468,10,8.468,0.00701158,8.468,0.00616106,8.468,-0.00084157
8.47,10,8.47,0.00704015,8.47,0.00620489,8.47,-0.000797737
8.472,10,8.472,0.00705773,8.472,0.00622924,8.472,-0.000773385
8.474,10,8.474,0.0070797,8.474,0.00625359,8.474,-0.000749033
8.476,10,8.476,0.00710387,8.476,0.00628282,8.476,-0.00071981
8.478,10,8.478,0.00713244,8.478,0.00631204,8.478,-0.000690588
8.48,10,8.48,0.00719835,8.48,0.00636561,8.48,-0.000637014
8.482,10,8.482,0.00726867,8.482,0.00641432,8.482,-0.00058831
8.484,10,8.484,0.00729943,8.484,0.00643867,8.484,-0.000563958
8.486,10,8.486,0.0073236,8.486,0.00646789,8.486,-0.000534735
8.488,10,8.488,0.00733898,8.488,0.00649224,8.488,-0.000510383
8.49,10,8.49,0.00737194,8.49,0.00654582,8.49,-0.000456809
8.492,10,8.492,0.0074071,8.492,0.00659452,8.492,-0.000408105
8.494,10,8.494,0.00742468,8.494,0.00662374,8.494,-0.000378882
8.496,10,8.496,0.00744445,8.496,0.00665297,8.496,-0.00034966
8.498,10,8.498,0.00746203,8.498,0.00668219,8.498,-0.000320438
8.5,10,8.5,0.007484,8.5,0.00671141,8.5,-0.000291215
8.502,10,8.502,0.0075675,8.502,0.00678934,8.502,-0.000213289
8.504,10,8.504,0.00760046,8.504,0.00681369,8.504,-0.000188937
8.506,10,8.506,0.00762683,8.506,0.00684778,8.506,-0.000154844
8.508,10,8.508,0.0076466,8.508,0.00688188,8.508,-0.000120751
8.51,10,8.51,0.00766418,8.51,0.00690623,8.51,-0.000105824
8.512,10,8.512,0.00768396,8.512,0.00693058,8.512,-8.15E-05
8.514,10,8.514,0.0077279,8.514,0.00697928,8.514,-3.28E-05
8.516,10,8.516,0.00775207,8.516,0.00700851,8.516,-3.55E-06
8.518,10,8.518,0.00777624,8.518,0.00703773,8.518,2.57E-05
8.52,10,8.52,0.00779822,8.52,0.00707182,8.52,5.98E-05
8.522,10,8.522,0.00782019,8.522,0.00709617,8.522,8.41E-05
8.524,10,8.524,0.00787073,8.524,0.00714488,8.524,0.000132826
8.526,10,8.526,0.00794763,8.526,0.00721793,8.526,0.000205882
8.528,10,8.528,0.007974,8.528,0.00724716,8.528,0.000235104
8.53,10,8.53,0.00798938,8.53,0.00727638,8.53,0.000264326
8.532,10,8.532,0.00800037,8.532,0.00729586,8.532,0.000283808
8.534,10,8.534,0.00802674,8.534,0.00733482,8.534,0.000322771
8.536,10,8.536,0.00804432,8.536,0.00735917,8.536,0.000347123
8.538,10,8.538,0.00806189,8.538,0.00738353,8.538,0.000371475
8.54,10,8.54,0.00808167,8.54,0.00741275,8.54,0.000400698
8.542,10,8.542,0.00810364,8.542,0.00744197,8.542,0.00042992
8.544,10,8.544,0.00815198,8.544,0.00748093,8.544,0.000468883
8.546,10,8.546,0.00820252,8.546,0.00752477,8.546,0.000512717
8.548,10,8.548,0.00822449,8.548,0.00754912,8.548,0.000537069
8.55,10,8.55,0.00823988,8.55,0.00757347,8.55,0.000561421
8.552,10,8.552,0.00825306,8.552,0.00759295,8.552,0.000580902
8.554,10,8.554,0.00826624,8.554,0.00761244,8.554,0.000600384
8.556,10,8.556,0.00832118,8.556,0.00766114,8.556,0.000649088
8.558,10,8.558,0.00834095,8.558,0.00768062,8.558,0.00066857
8.56,10,8.56,0.00836073,8.56,0.00770497,8.56,0.000692922
8.562,10,8.562,0.00837611,8.562,0.00771958,8.562,0.000707533
8.564,10,8.564,0.00839149,8.564,0.0077342,8.564,0.000722144
8.566,10,8.566,0.00845082,8.566,0.00776829,8.566,0.000756237
8.568,10,8.568,0.00847059,8.568,0.00778777,8.568,0.000775718
8.57,10,8.57,0.00848817,8.57,0.00780238,8.57,0.00079033
8.572,10,8.572,0.00850135,8.572,0.00782186,8.572,0.000809811
8.574,10,8.574,0.00851454,8.574,0.0078316,8.574,0.000819552
8.576,10,8.576,0.00856288,8.576,0.0078657,8.576,0.000853645
8.578,10,8.578,0.00858265,8.578,0.00788031,8.578,0.000868256
8.58,10,8.58,0.00860023,8.58,0.00789492,8.58,0.000882867
8.582,10,8.582,0.00861342,8.582,0.00790953,8.582,0.000897478
8.584,10,8.584,0.0086266,8.584,0.00791927,8.584,0.000907219
8.586,10,8.586,0.00867714,8.586,0.00794849,8.586,0.000936442
8.588,10,8.588,0.00869691,8.588,0.00795823,8.588,0.000946182
8.59,10,8.59,0.00871449,8.59,0.00796797,8.59,0.000955923
8.592,10,8.592,0.00872768,8.592,0.00798259,8.592,0.000970534
8.594,10,8.594,0.00875404,8.594,0.0079972,8.594,0.000985146
8.596,10,8.596,0.00876723,8.596,0.00800694,8.596,0.000994886
