Time - Fc (N),Amplitude - Fc (N),"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
12.002,-0.645327,12.002,-0.00923086,12.002,-0.028862,12.002,-0.0412273
12.004,-0.604319,12.004,-0.00910341,12.004,-0.0288035,12.004,-0.0410369
12.006,-0.561637,12.006,-0.00899135,12.006,-0.0286867,12.006,-0.0407787
12.008,-0.517398,12.008,-0.00887709,12.008,-0.0284577,12.008,-0.040399
12.01,-0.471723,12.01,-0.00847279,12.01,-0.0280097,12.01,-0.039376
12.012,-0.424737,12.012,-0.00831458,12.012,-0.0277808,12.012,-0.0388361
12.014,-0.37657,12.014,-0.00814979,12.014,-0.0274106,12.014,-0.0380889
12.016,-0.327355,12.016,-0.00798279,12.016,-0.0269674,12.016,-0.0372687
12.018,-0.277227,12.018,-0.00780481,12.018,-0.0266557,12.018,-0.03658
12.02,-0.226324,12.02,-0.00761584,12.02,-0.0262807,12.02,-0.0358186
12.022,-0.174786,12.022,-0.00720495,12.022,-0.0251848,12.022,-0.0339499
12.024,-0.122758,12.024,-0.00699401,12.024,-0.0245419,12.024,-0.0329394
12.026,-0.0703808,12.026,-0.00676768,12.026,-0.0237822,12.026,-0.0318215
12.028,-0.0178009,12.028,-0.00653038,12.028,-0.023037,12.028,-0.0307182
12.03,0.0348364,12.03,-0.00628648,12.03,-0.0221652,12.03,-0.0294977
12.032,0.0873852,12.032,-0.0057745,12.032,-0.0204557,12.032,-0.0272321
12.034,0.1397,12.034,-0.00491316,12.034,-0.0176211,12.034,-0.0241525
12.036,0.191635,12.036,-0.00459236,12.036,-0.016496,12.036,-0.0230274
12.038,0.243047,12.038,-0.00427155,12.038,-0.0153661,12.038,-0.0218975
12.04,0.293792,12.04,-0.00392438,12.04,-0.0142946,12.04,-0.0208354
12.042,0.34373,12.042,-0.0031751,12.042,-0.0119617,12.042,-0.0185119
12.044,0.39272,12.044,-0.0027686,12.044,-0.0108513,12.044,-0.0174109
12.046,0.440628,12.046,-0.00233353,12.046,-0.00966287,12.046,-0.0162225
12.048,0.487319,12.048,-0.0018743,12.048,-0.00845501,12.048,-0.0150147
12.05,0.532662,12.05,-0.00139089,12.05,-0.00727151,12.05,-0.0138406
12.052,0.576532,12.052,-0.000309819,12.052,-0.00467071,12.052,-0.0112398
12.054,0.618805,12.054,0.000867934,12.054,-0.002255,12.054,-0.00882408
12.056,0.659363,12.056,0.00133376,12.056,-0.00106662,12.056,-0.007598
12.058,0.698093,12.058,0.00133376,12.058,0.000107149,12.058,-0.00632999
12.06,0.734885,12.06,0.00133376,12.06,0.00143677,12.06,-0.0048213
12.062,0.769637,12.062,0.00133156,12.062,0.0026495,12.062,-0.00341065
12.064,0.802251,12.064,0.00133376,12.064,0.00390119,12.064,-0.00193276
12.066,0.832634,12.066,0.00133596,12.066,0.00631204,12.066,0.000911628
12.068,0.860702,12.068,0.00133376,12.068,0.00747606,12.068,0.0023207
12.07,0.886375,12.07,0.00133596,12.07,0.00861574,12.07,0.00371484
12.072,0.90958,12.072,0.00133376,12.072,0.00972619,12.072,0.00512689
12.074,0.930251,12.074,0.00133376,12.074,0.0108513,12.074,0.00658182
12.076,0.948329,12.076,0.00133376,12.076,0.0130381,12.076,0.00946606
12.078,0.963763,12.078,0.00133376,12.078,0.01616,12.078,0.0136247
12.08,0.976509,12.08,0.00133156,12.08,0.0172071,12.08,0.01503
12.082,0.986529,12.082,0.00133376,12.082,0.0182056,12.082,0.0163771
12.084,0.993795,12.084,0.00133376,12.084,0.0191991,12.084,0.01771
12.086,0.998284,12.086,0.00133376,12.086,0.0202122,12.086,0.0190623
12.088,0.999984,12.088,0.00133376,12.088,0.0232854,12.088,0.023078
12.09,0.998887,12.09,0.00133376,12.09,0.0243228,12.09,0.0243888
12.092,0.994996,12.092,0.00133376,12.092,0.025365,12.092,0.0256855
12.094,0.98832,12.094,0.00133376,12.094,0.0264219,12.094,0.0269874
12.096,0.978877,12.096,0.00133376,12.096,0.0274691,12.096,0.0282513
12.098,0.966692,12.098,0.00133156,12.098,0.0307274,12.098,0.0320657
12.1,0.951798,12.1,0.00133376,12.1,0.0318768,12.1,0.0333565
12.102,0.934235,12.102,0.00133376,12.102,0.0329434,12.102,0.0345268
12.104,0.914051,12.104,0.00183694,12.104,0.0340003,12.104,0.035659
12.106,0.891302,12.106,0.00238627,12.106,0.0351156,12.106,0.036812
12.108,0.866049,12.108,0.00378375,12.108,0.0380914,12.108,0.0397502
12.11,0.838364,12.11,0.00417926,12.11,0.039085,12.11,0.0407155
12.112,0.808322,12.112,0.00450886,12.112,0.0399616,12.112,0.0415544
12.114,0.776007,12.114,0.0048033,12.114,0.040775,12.114,0.0423207
12.116,0.741508,12.116,0.00506917,12.116,0.0416176,12.116,0.0431255
12.118,0.704922,12.118,0.00565146,12.118,0.0436777,12.118,0.0452234
12.12,0.666349,12.12,0.00579867,12.12,0.0440138,12.12,0.0458139
12.122,0.625898,12.122,0.00593491,12.122,0.0441063,12.122,0.0463777
12.124,0.583682,12.124,0.00607114,12.124,0.0444132,12.124,0.0473254
12.126,0.539818,12.126,0.00621177,12.126,0.0443109,12.126,0.0479866
12.128,0.494428,12.128,0.00653697,12.128,0.0439067,12.128,0.0501553
12.13,0.447641,12.13,0.00658091,12.13,0.0437313,12.13,0.050847
12.132,0.399586,12.132,0.0065919,12.132,0.0435511,12.132,0.0515056
12.134,0.3504,12.134,0.00658751,12.134,0.0434878,12.134,0.0522529
12.136,0.300219,12.136,0.00657872,12.136,0.043254,12.136,0.0528296
12.138,0.249184,12.138,0.00656993,12.138,0.0430592,12.138,0.0534359
12.14,0.19744,12.14,0.00654576,12.14,0.0428011,12.14,0.0546009
12.142,0.145131,12.142,0.00653697,12.142,0.0426744,12.142,0.0549832
12.144,0.0924047,12.144,0.00653038,12.144,0.0424553,12.144,0.0551128
12.146,0.03941,12.146,0.00652598,12.146,0.0423433,12.146,0.0552175
12.148,-0.0137041,12.148,0.00652598,12.148,0.0422799,12.148,0.0553239
12.15,-0.0667876,12.15,0.00652378,12.15,0.0421971,12.15,0.0555238
12.152,-0.119691,12.152,0.0065106,12.152,0.0420705,12.152,0.0553501
12.154,-0.172264,12.154,0.00650621,12.154,0.0419682,12.154,0.0550404
12.156,-0.224358,12.156,0.00650401,12.156,0.0419536,12.156,0.0547902
12.158,-0.275827,12.158,0.00650401,12.158,0.0418952,12.158,0.0544396
12.16,-0.326524,12.16,0.00650181,12.16,0.0418903,12.16,0.0536336
12.162,-0.376305,12.162,0.00650181,12.162,0.0418806,12.162,0.0531149
12.164,-0.42503,12.164,0.00649961,12.164,0.0419293,12.164,0.0526453
12.166,-0.472559,12.166,0.00649742,12.166,0.0419439,12.166,0.0520944
12.168,-0.518759,12.168,0.00649522,12.168,0.0420072,12.168,0.0515734
12.17,-0.563497,12.17,0.00649302,12.17,0.0420267,12.17,0.0502451
12.172,-0.606646,12.172,0.00648863,12.172,0.0420121,12.172,0.0488356
12.174,-0.648084,12.174,0.00648863,12.174,0.041978,12.174,0.0480947
12.176,-0.687691,12.176,0.00648863,12.176,0.0419147,12.176,0.0473056
12.178,-0.725355,12.178,0.00648863,12.178,0.0418367,12.178,0.0465303
12.18,-0.760969,12.18,0.00648863,12.18,0.0417345,12.18,0.0457494
12.182,-0.79443,12.182,0.00648863,12.182,0.0414471,12.182,0.0441049
12.184,-0.825642,12.184,0.00648863,12.184,0.040999,12.184,0.0423373
12.186,-0.854516,12.186,0.00648643,12.186,0.0406678,12.186,0.0413935
12.188,-0.880969,12.188,0.00648643,12.188,0.0402733,12.188,0.0403864
12.19,-0.904924,12.19,0.00648423,12.19,0.0398253,12.19,0.0393634
12.192,-0.926312,12.192,0.00647984,12.192,0.0393626,12.192,0.0384201
12.194,-0.945072,12.194,0.00647764,12.194,0.0388171,12.194,0.037507
12.196,-0.961149,12.196,0.00646446,12.196,0.0376774,12.196,0.0359904
12.198,-0.974496,12.198,0.00645786,12.198,0.0370248,12.198,0.0352058
12.2,-0.985073,12.2,0.00644908,12.2,0.0363575,12.2,0.0344255
12.202,-0.99285,12.202,0.00644029,12.202,0.0356124,12.202,0.033586
12.204,-0.997803,12.204,0.0064315,12.204,0.0348672,12.204,0.0327749
12.206,-0.999916,12.206,0.00640733,12.206,0.0332356,12.206,0.0310679
12.208,-0.999183,12.208,0.00635899,12.208,0.0307517,12.208,0.0286123
12.21,-0.995604,12.21,0.00633921,12.21,0.0299237,12.21,0.027822
12.212,-0.989187,12.212,0.00631943,12.212,0.0291299,12.212,0.0270658
12.214,-0.979951,12.214,0.00629526,12.214,0.0283457,12.214,0.0263382
12.216,-0.967919,12.216,0.00627109,12.216,0.0275811,12.216,0.0256301
12.218,-0.953126,12.218,0.00624253,12.218,0.0268749,12.218,0.0249805
12.22,-0.935611,12.22,0.0061832,12.22,0.0255696,12.22,0.0237977
12.222,-0.915424,12.222,0.00615024,12.222,0.0249998,12.222,0.0232939
12.224,-0.892622,12.224,0.00611289,12.224,0.0244104,12.224,0.0227517
12.226,-0.867267,12.226,0.00607553,12.226,0.0239185,12.226,0.0222598
12.228,-0.839431,12.228,0.00603818,12.228,0.0234218,12.228,0.0216687
12.23,-0.809194,12.23,0.00595249,12.23,0.0224672,12.23,0.0202523
12.232,-0.776639,12.232,0.00581406,12.232,0.0213713,12.232,0.0183271
12.234,-0.741859,12.234,0.00576572,12.234,0.0210791,12.234,0.0177616
12.236,-0.704952,12.236,0.00571298,12.236,0.0208356,12.236,0.0172447
12.238,-0.666024,12.238,0.00566244,12.238,0.0206115,12.238,0.0167191
12.24,-0.625184,12.24,0.00560971,12.24,0.0204021,12.24,0.0161986
12.242,-0.582548,12.242,0.00544491,12.242,0.0198566,12.242,0.0146164
12.244,-0.538238,12.244,0.00538558,12.244,0.0197495,12.244,0.01417
12.246,-0.492381,12.246,0.00532626,12.246,0.0196667,12.246,0.0137573
12.248,-0.445105,12.248,0.00526693,12.248,0.0195887,12.248,0.013359
12.25,-0.396547,12.25,0.0052054,12.25,0.0195108,12.25,0.01297
12.252,-0.346845,12.252,0.00514168,12.252,0.0194183,12.252,0.0125665
12.254,-0.296141,12.254,0.00501644,12.254,0.0192819,12.254,0.0118552
12.256,-0.24458,12.256,0.00495271,12.256,0.0192332,12.256,0.0115426
12.258,-0.192309,12.258,0.00488899,12.258,0.0191845,12.258,0.0112488
12.26,-0.139479,12.26,0.00482527,12.26,0.0191455,12.26,0.0110308
12.262,-0.0862398,12.262,0.00476155,12.262,0.0191407,12.262,0.0109505
12.264,-0.0327451,12.264,0.0046363,12.264,0.0191845,12.264,0.0110698
12.266,0.0208517,12.266,0.00443635,12.266,0.0193355,12.266,0.0114658
12.268,0.0743967,12.268,0.00436823,12.268,0.0194134,12.268,0.0116191
12.27,0.127736,12.27,0.00429792,12.27,0.019506,12.27,0.0118153
12.272,0.180716,12.272,0.0042298,12.272,0.0195985,12.272,0.0120398
12.274,0.233184,12.274,0.00408258,12.274,0.0198323,12.274,0.0126034
12.276,0.28499,12.276,0.00401227,12.276,0.0199686,12.276,0.0129095
12.278,0.335983,12.278,0.00393976,12.278,0.020144,12.278,0.013245
12.28,0.386017,12.28,0.00386505,12.28,0.0203339,12.28,0.0136046
12.282,0.434947,12.282,0.00379254,12.282,0.0205531,12.282,0.013984
12.284,0.482631,12.284,0.00364532,12.284,0.0210304,12.284,0.0147723
12.286,0.528932,12.286,0.0034959,12.286,0.0216002,12.286,0.0156249
12.288,0.573716,12.288,0.00342339,12.288,0.0219119,12.288,0.016078
12.29,0.616852,12.29,0.00334869,12.29,0.0222723,12.29,0.0165703
12.292,0.658216,12.292,0.00327617,12.292,0.0226327,12.292,0.0170627
12.294,0.697688,12.294,0.00320586,12.294,0.0230224,12.294,0.0175748
12.296,0.735152,12.296,0.00306523,12.296,0.0238503,12.296,0.0186196
12.298,0.7705,12.298,0.0029334,12.298,0.0247368,12.298,0.0196851
12.3,0.803628,12.3,0.00286748,12.3,0.0251946,12.3,0.0202277
12.302,0.834441,12.302,0.00280156,12.302,0.0256962,12.302,0.0208236
12.304,0.862847,12.304,0.00273564,12.304,0.0261833,12.304,0.0214143
12.306,0.888765,12.306,0.00267192,12.306,0.0266898,12.306,0.0220245
12.308,0.912116,12.308,0.00255107,12.308,0.0276541,12.308,0.0232056
12.31,0.932834,12.31,0.00243681,12.31,0.0286233,12.31,0.0244105
12.312,0.950857,12.312,0.00238627,12.312,0.0291055,12.312,0.025034
12.314,0.966131,12.314,0.00233793,12.314,0.0295779,12.314,0.0256666
12.316,0.978611,12.316,0.00229178,12.316,0.030026,12.316,0.0262938
12.318,0.98826,12.318,0.00224564,12.318,0.0304692,12.318,0.0269255
12.32,0.995048,12.32,0.00216654,12.32,0.0312826,12.32,0.0281724
12.322,0.998955,12.322,0.00209183,12.322,0.0320326,12.322,0.0294314
12.324,0.999967,12.324,0.00205887,12.324,0.0323638,12.324,0.0300359
12.326,0.998081,12.326,0.00202811,12.326,0.032695,12.326,0.0306592
12.328,0.993301,12.328,0.00199735,12.328,0.0329921,12.328,0.0312674
12.33,0.985639,12.33,0.00197098,12.33,0.0332746,12.33,0.031842
12.332,0.975116,12.332,0.00194241,12.332,0.0335473,12.332,0.0324352
12.334,0.961762,12.334,0.00189847,12.334,0.0340246,12.334,0.0335628
12.336,0.945613,12.336,0.00187869,12.336,0.0342438,12.336,0.0341213
12.338,0.926716,12.338,0.00186111,12.338,0.0344483,12.338,0.0346557
12.34,0.905125,12.34,0.00184573,12.34,0.0346334,12.34,0.0351706
12.342,0.8809,12.342,0.00183255,12.342,0.0347893,12.342,0.0356563
12.344,0.854111,12.344,0.00180618,12.344,0.0350961,12.344,0.0366041
12.346,0.824835,12.346,0.00177981,12.346,0.035476,12.346,0.0378605
12.348,0.793155,12.348,0.00177322,12.348,0.035588,12.348,0.0382364
12.35,0.759163,12.35,0.00176663,12.35,0.0356806,12.35,0.0385834
12.352,0.722957,12.352,0.00176004,12.352,0.0357731,12.352,0.0389115
12.354,0.684641,12.354,0.00174905,12.354,0.0359338,12.354,0.0395247
12.356,0.644326,12.356,0.00174246,12.356,0.0359971,12.356,0.0397765
12.358,0.602128,12.358,0.00173806,12.358,0.0360702,12.358,0.040038
12.36,0.558169,12.36,0.00173367,12.36,0.0361238,12.36,0.0402612
12.362,0.512577,12.362,0.00172928,12.362,0.0361725,12.362,0.0404607
12.364,0.465484,12.364,0.00172268,12.364,0.0362553,12.364,0.040798
12.366,0.417026,12.366,0.00171829,12.366,0.0363186,12.366,0.0410498
12.368,0.367344,12.368,0.00171609,12.368,0.0363283,12.368,0.0411161
12.37,0.316583,12.37,0.00171389,12.37,0.0363234,12.37,0.0411207
12.372,0.264891,12.372,0.0017117,12.372,0.0362991,12.372,0.0410775
12.374,0.212417,12.374,0.0017095,12.374,0.0362601,12.374,0.040982
12.376,0.159315,12.376,0.0017073,12.376,0.0361481,12.376,0.0407097
12.378,0.105739,12.378,0.0017051,12.378,0.0359923,12.378,0.0403654
12.38,0.0518465,12.38,0.00170291,12.38,0.0358997,12.38,0.0401692
12.382,-0.00220569,12.382,0.00170291,12.382,0.0357926,12.382,0.0399583
12.384,-0.0562596,12.384,0.00170071,12.384,0.0356757,12.384,0.0397378
12.386,-0.110157,12.386,0.00169851,12.386,0.0355442,12.386,0.0395026
12.388,-0.16374,12.388,0.00169632,12.388,0.0352276,12.388,0.0389315
12.39,-0.216852,12.39,0.00169192,12.39,0.0348623,12.39,0.038293
12.392,-0.269337,12.392,0.00168753,12.392,0.0346578,12.392,0.037947
12.394,-0.321042,12.394,0.00168533,12.394,0.0344289,12.394,0.0375767
12.396,-0.371813,12.396,0.00168093,12.396,0.0341951,12.396,0.0371922
12.398,-0.421503,12.398,0.00167654,12.398,0.0339613,12.398,0.0368264
12.4,-0.469965,12.4,0.00166555,12.4,0.0334256,12.4,0.0360268
12.402,-0.517056,12.402,0.00165017,12.402,0.0328314,12.402,0.0351593
12.404,-0.562637,12.404,0.00164358,12.404,0.0325294,12.404,0.0347254
12.406,-0.606575,12.406,0.00163259,12.406,0.032208,12.406,0.034272
12.408,-0.648739,12.408,0.0016238,12.408,0.0318768,12.408,0.0337994
12.41,-0.689005,12.41,0.00161062,12.41,0.031531,12.41,0.0333217
12.412,-0.727254,12.412,0.00158425,12.412,0.0308345,12.412,0.0323613
12.414,-0.763373,12.414,0.00155349,12.414,0.0301039,12.414,0.0313763
12.416,-0.797254,12.416,0.00153591,12.416,0.0297435,12.416,0.0308839
12.418,-0.828797,12.418,0.00151614,12.418,0.0293636,12.418,0.0303627
12.42,-0.857908,12.42,0.00149416,12.42,0.0289935,12.42,0.0298606
12.422,-0.8845,12.422,0.00146999,12.422,0.0286233,12.422,0.0293585
12.424,-0.908495,12.424,0.00141726,12.424,0.0278782,12.424,0.0283494
12.426,-0.92982,12.426,0.00135793,12.426,0.0271281,12.426,0.0273166
12.428,-0.948411,12.428,0.00132497,12.428,0.0267628,12.428,0.02681
12.43,-0.964212,12.43,0.00128542,12.43,0.026383,12.43,0.0262793
12.432,-0.977176,12.432,0.00124807,12.432,0.0260128,12.432,0.0257583
12.434,-0.987263,12.434,0.00120632,12.434,0.0256524,12.434,0.0252471
12.436,-0.994442,12.436,0.00111843,12.436,0.0249608,12.436,0.0242634
12.438,-0.998691,12.438,0.00101955,12.438,0.0242887,12.438,0.0232802
12.44,-0.999995,12.44,0.000966812,12.44,0.0239526,12.44,0.0227745
12.442,-0.99835,12.442,0.000916274,12.442,0.0236458,12.442,0.0223075
12.444,-0.993759,12.444,0.000861342,12.444,0.0233438,12.444,0.0218264
12.446,-0.986235,12.446,0.000806409,12.446,0.0230516,12.446,0.0213551
12.448,-0.975797,12.448,0.000694347,12.448,0.0225061,12.448,0.0204421
12.45,-0.962477,12.45,0.00057789,12.45,0.0219996,12.45,0.0195491
12.452,-0.946311,12.452,0.000518563,12.452,0.0217658,12.452,0.0191269
12.454,-0.927346,12.454,0.000454841,12.454,0.0215418,12.454,0.0187049
12.456,-0.905638,12.456,0.000388922,12.456,0.0213275,12.456,0.0183021
12.458,-0.881248,12.458,0.000323003,12.458,0.0211327,12.458,0.0179377
12.46,-0.854249,12.46,0.000180179,12.46,0.0207528,12.46,0.0172185
12.462,-0.824718,12.462,3.08E-05,12.462,0.020407,12.462,0.0165711
12.464,-0.792743,12.464,-4.39E-05,12.464,0.0202463,12.464,0.0162784
12.466,-0.758416,12.466,-0.000125246,12.466,0.0200904,12.466,0.0159906
12.468,-0.721838,12.468,-0.000204349,12.468,0.0199492,12.468,0.0157363
12.47,-0.683116,12.47,-0.000283452,12.47,0.0198128,12.47,0.0154962
12.472,-0.642365,12.472,-0.000450447,12.472,0.01954,12.472,0.0150538
12.474,-0.599703,12.474,-0.000626231,12.474,0.0192965,12.474,0.0146878
12.476,-0.555258,12.476,-0.000714123,12.476,0.0191894,12.476,0.0145335
12.478,-0.509159,12.478,-0.000810804,12.478,0.0190871,12.478,0.014403
12.48,-0.461543,12.48,-0.000900893,12.48,0.0190043,12.48,0.0143013
12.482,-0.41255,12.482,-0.000990982,12.482,0.0189312,12.482,0.0142188
12.484,-0.362326,12.484,-0.00117775,12.484,0.0188144,12.484,0.014102
12.486,-0.311018,12.486,-0.00137331,12.486,0.0187559,12.486,0.0140624
12.488,-0.258779,12.488,-0.0014678,12.488,0.0187559,12.488,0.0140812
12.49,-0.205763,12.49,-0.00156667,12.49,0.0187754,12.49,0.014129
12.492,-0.152128,12.492,-0.00166555,12.492,0.0188192,12.492,0.0142105
12.494,-0.0980329,12.494,-0.00176223,12.494,0.0188679,12.494,0.0143063
12.496,-0.043638,12.496,-0.0019556,12.496,0.0190092,12.496,0.0145324
12.498,0.0108947,12.498,-0.00215335,12.498,0.019204,12.498,0.0148215
12.5,0.0654031,12.5,-0.00225004,12.5,0.019316,12.5,0.0149712
12.502,0.119725,12.502,-0.00234672,12.502,0.0194378,12.502,0.0151306
12.504,0.173699,12.504,-0.0024434,12.504,0.0195741,12.504,0.0152953
12.506,0.227163,12.506,-0.00253788,12.506,0.0197154,12.506,0.0154742
12.508,0.279958,12.508,-0.00272685,12.508,0.0200271,12.508,0.0158425
12.51,0.331928,12.51,-0.00290923,12.51,0.0203583,12.51,0.0162585
12.512,0.382915,12.512,-0.00299712,12.512,0.0205336,12.512,0.0164809
12.514,0.432769,12.514,-0.00308721,12.514,0.0207187,12.514,0.016732
12.516,0.481339,12.516,-0.0031751,12.516,0.0209086,12.516,0.0169785
12.518,0.528481,12.518,-0.00326079,12.518,0.0210791,12.518,0.0172149
12.52,0.574052,12.52,-0.00342779,12.52,0.0214346,12.52,0.0177118
12.522,0.617917,12.522,-0.00359039,12.522,0.0218048,12.522,0.0182516
12.524,0.659943,12.524,-0.0036651,12.524,0.0219801,12.524,0.0185118
12.526,0.700004,12.526,-0.003742,12.526,0.0221603,12.526,0.0187957
12.528,0.73798,12.528,-0.00381671,12.528,0.0223259,12.528,0.0190555
12.53,0.773756,12.53,-0.00388922,12.53,0.0224866,12.53,0.0193293
12.532,0.807224,12.532,-0.00396393,12.532,0.0226522,12.532,0.019608
12.534,0.838283,12.534,-0.00410236,12.534,0.0229542,12.534,0.0201645
12.536,0.86684,12.536,-0.00416608,12.536,0.0230954,12.536,0.0204376
12.538,0.892806,12.538,-0.0042298,12.538,0.0232318,12.538,0.0207248
12.54,0.916105,12.54,-0.00429352,12.54,0.023373,12.54,0.0210263
12.542,0.936664,12.542,-0.00435285,12.542,0.0234899,12.542,0.0213034
12.544,0.954421,12.544,-0.00446931,12.544,0.0237286,12.544,0.0218908
12.546,0.969322,12.546,-0.00463411,12.546,0.0240452,12.546,0.0227257
12.548,0.98132,12.548,-0.00468684,12.548,0.0241474,12.548,0.023007
12.55,0.990378,12.55,-0.00473958,12.55,0.0242351,12.55,0.0232644
12.552,0.996469,12.552,-0.00479011,12.552,0.0243228,12.552,0.0235217
12.554,0.999571,12.554,-0.00483845,12.554,0.0244153,12.554,0.0237839
12.556,0.999675,12.556,-0.00497029,12.556,0.0246734,12.556,0.024485
12.558,0.996779,12.558,-0.00501204,12.558,0.0247562,12.558,0.0247091
12.56,0.990891,12.56,-0.00505159,12.56,0.0248342,12.56,0.0249096
12.562,0.982026,12.562,-0.00508675,12.562,0.024917,12.562,0.0251055
12.564,0.97021,12.564,-0.00512191,12.564,0.0249949,12.564,0.0252871
12.566,0.955477,12.566,-0.00522078,12.566,0.0252238,12.566,0.0257799
12.568,0.93787,12.568,-0.00524935,12.568,0.0252969,12.568,0.0259095
12.57,0.917441,12.57,-0.00528011,12.57,0.025365,12.57,0.0260342
12.572,0.89425,12.572,-0.00530868,12.572,0.0254284,12.572,0.0261352
12.574,0.868366,12.574,-0.00533724,12.574,0.0254917,12.574,0.0262268
12.576,0.839865,12.576,-0.00541634,12.576,0.0256475,12.576,0.0264109
12.578,0.808831,12.578,-0.00544271,12.578,0.0256914,12.578,0.0264548
12.58,0.775358,12.58,-0.00546688,12.58,0.0257255,12.58,0.0264889
12.582,0.739545,12.582,-0.00549325,12.582,0.0257498,12.582,0.0265132
12.584,0.701498,12.584,-0.00551522,12.584,0.0257595,12.584,0.026523
12.586,0.661332,12.586,-0.00558114,12.586,0.0257401,12.586,0.0265035
12.588,0.619167,12.588,-0.00560092,12.588,0.0257108,12.588,0.0264743
12.59,0.575128,12.59,-0.0056185,12.59,0.0256767,12.59,0.0264402
12.592,0.529348,12.592,-0.00563827,12.592,0.0256232,12.592,0.0263866
12.594,0.481964,12.594,-0.00565585,12.594,0.0255599,12.594,0.0263138
12.596,0.433118,12.596,-0.00570419,12.596,0.0252822,12.596,0.0260268
12.598,0.382958,12.598,-0.00572177,12.598,0.0251654,12.598,0.0259005
12.6,0.331634,12.6,-0.00573495,12.6,0.0250436,12.6,0.0257787
12.602,0.279301,12.602,-0.00575033,12.602,0.0249121,12.602,0.0256472
12.604,0.226116,12.604,-0.00576572,12.604,0.024766,12.604,0.0254917
12.606,0.17224,12.606,-0.0057789,12.606,0.024615,12.606,0.0253407
12.608,0.117835,12.608,-0.00580746,12.608,0.0242789,12.608,0.0250047
12.61,0.0630654,12.61,-0.00582065,12.61,0.0241085,12.61,0.0248342
12.612,0.00809718,12.612,-0.00583383,12.612,0.0239331,12.612,0.0246589
12.614,-0.0469036,12.614,-0.00584702,12.614,0.0237578,12.614,0.0244835
12.616,-0.101771,12.616,-0.0058624,12.616,0.0235776,12.616,0.0243033
12.618,-0.156338,12.618,-0.00589096,12.618,0.0232026,12.618,0.0239283
12.62,-0.210439,12.62,-0.0059371,12.62,0.0226474,12.62,0.0233731
